@RELATION 'my_relation: -C 5'

@ATTRIBUTE A {0,1}
@ATTRIBUTE C {0,1}
@ATTRIBUTE B {0,1}
@ATTRIBUTE E {0,1}
@ATTRIBUTE D {0,1}
@ATTRIBUTE att1 numeric
@ATTRIBUTE att2 numeric
@ATTRIBUTE att3 numeric
@ATTRIBUTE att4 numeric
@ATTRIBUTE att5 numeric
@ATTRIBUTE att6 numeric
@ATTRIBUTE att7 numeric
@ATTRIBUTE att8 numeric
@ATTRIBUTE att9 numeric

@DATA
0,1,0,0,0,7.912116428271881,5.812021708034383,5.03957132067799,1.930440591135501,3.094207382724666,4.452280481562381,6.057624350968777,5.732301126895182,6.793698562906377
1,0,1,0,1,1.3052412448212245,-0.47212667175404327,1.7970380392718057,1.746624747836602,1.4009928784853372,0.914590414171027,2.3674615341862224,-0.17628117657828007,-0.6908574825217255
0,1,0,0,0,7.859928561826951,3.839531568925965,3.8085198219840626,1.2875679249832648,7.372134511925436,8.704413989044602,4.863684335299667,5.918338855230925,2.5209720569337564
0,0,1,1,0,1.0669955065839178,6.9335881883594315,2.6148311266840634,2.2800115097685056,4.706531645310794,1.7066394128136324,-2.279730677542191,1.506057762345626,1.8798941609405386
0,1,0,0,0,0.578553827852859,3.52784812199163,4.834522915430151,2.1020295643164575,3.9980011867245513,3.78428518985294,6.77762531658858,4.656499877870885,4.115473373300688
0,0,1,1,0,5.449400872386672,3.0003693531235367,2.0141974204658353,2.649299042993048,2.1967686404484765,-0.09784745856983967,1.920223438015086,1.2092376621441887,-1.016387299133306
0,1,0,0,0,2.9826401631143282,4.354983651741834,0.8964986308715912,6.237239733921701,6.850783015403703,-1.2269578807300743,3.3187946395518493,5.702181086653139,3.243856298147966
0,1,0,0,0,3.9099651230118133,3.1884410756777246,2.257812622068672,6.115997084775268,4.165240911036822,3.365633900706988,0.0595666593101396,4.154543202938365,0.9161287835202794
1,0,1,0,1,1.0146844531015282,-1.398254792038409,0.539050356969898,3.96581259534433,1.186440965339934,0.25121276032448936,2.2701616291975566,-0.8309924466695695,-1.8332907488748105
0,1,0,0,0,4.990610782633122,2.6393601813192893,4.472174440050441,6.033344918893534,8.088244429052196,4.371232085178568,3.8921558091794535,3.243826024740364,6.236066348080012
0,0,1,1,0,4.077473500223952,2.412558204803431,2.580418762654742,0.758387075404451,0.7485130494769521,4.56963081774989,1.6185572254648657,5.029381450217348,2.380840619635209
0,0,1,1,0,2.8325488244253774,5.329508744628768,2.2242069916931055,1.479801709157595,2.430925225773993,0.41859532052873494,-0.14634774099043746,1.2629164837599505,3.2272890760872333
0,1,0,0,0,6.01741535980929,3.763231924212968,7.058004065884961,5.9108513020901245,4.306460561698231,5.782749076193367,3.255112713274274,2.987647222641101,3.7793968889876206
1,0,1,0,1,2.154565222357141,-1.7450710338474433,-2.496645461217156,1.1127769285547606,-1.161495625542812,1.7954112191775724,0.7465386203969004,1.1046634388888674,0.9857516018760076
1,0,1,0,1,-1.17291714325155,-3.25900874669153,-0.9579494351300841,-0.23390580889441742,-0.5312439950297136,-1.4969973611179788,3.1739490638697014,-0.12232998106136211,-2.1328657138274547
0,0,1,1,0,2.9891595876840604,-1.124820423000365,6.512651183126768,6.771132173702509,5.467023439520636,2.067799286841989,-1.8041452417763661,-0.015371299026032847,1.0114261947815615
1,0,1,0,1,-2.626530376035194,-1.3438796103784245,-2.0752130306838574,-1.1010166255685796,1.3104314715631846,-2.931077942942686,0.19719001946870332,1.4721717167981183,-3.0136880208655548
1,0,1,0,1,-1.1406061514269488,1.002629655484271,-3.5440562253806784,0.6894909995367445,0.1735775182718044,4.558161656714023,1.0059406785269611,-1.2892235467706654,2.457447829186855
0,0,1,1,0,1.3537346720446735,1.155410999456745,3.560605774686943,2.5235015901781233,2.913330058254912,2.451227793978611,1.351447284696202,1.2341117310886647,-0.3551472418073547
0,1,0,0,0,0.15663181579652585,3.8720667178095693,3.0973494092769696,-0.5752210416348129,6.307541933726778,3.0960202425611807,5.185163560957492,1.7170035909529866,3.8482473403617763
0,1,0,0,0,5.016264281447675,1.7158414604738779,4.447747630642681,4.289593110822017,1.502464650718915,2.500464780002117,3.2047481003688407,3.0645491282223976,7.369040957333052
0,1,0,0,0,4.261592323629856,1.7588974009098117,5.738380450948492,3.7829299232690157,3.8121705398878096,5.224461000784761,4.819611052301996,2.2866430549590646,1.988512889810603
0,0,1,1,0,3.3324496145549,4.0076573502187625,0.7669076443727247,3.0018942686217627,4.120075410150598,5.896358241932591,2.3055239760879482,2.536994438385742,4.210502334984424
0,1,0,0,0,5.386015890188723,1.7895974993805095,1.0991458201426507,6.367602418213249,2.821060629701881,2.032837992668017,1.4107153861346933,4.370608991257967,7.41789589622781
0,0,1,1,0,1.4066526062794802,3.4450965781325102,4.144101925231309,-2.2538749536306826,1.908447075842013,-1.5615625621230431,-4.769616857866338,1.1568403460203092,2.646628966602411
0,0,1,1,0,3.09246825906898,4.100646832769242,1.1876610684380378,3.8026314202078346,-1.7184422390958187,1.9826232722202426,3.1745512607009623,2.987796893773931,1.831834594666404
0,0,1,1,0,4.553184924252452,2.056224055293412,-1.0884695470924104,2.2589551261233423,2.863669415750647,1.0235570827282023,0.059051758873597926,3.846978769362412,7.151190965955557
0,1,0,0,0,3.4627988891478485,2.1610940633882265,3.064028077772574,2.5324020354933205,1.9418442630150627,5.921824746785296,3.8178433946306654,4.636770790415754,5.215814509805652
0,1,0,0,0,8.292710461189786,3.591583165596122,2.584696896042448,4.364334880661529,1.8440333135302116,2.8234752290780945,6.08740866312414,0.454824599819343,5.282882178127025
0,1,0,0,0,3.5755911778002636,4.879361102606578,0.2991279858600171,3.3522421232188275,5.833614740021719,4.372948806530733,4.775444567839973,5.184570743728704,3.877651717555781
1,0,1,0,1,-0.9086703052950957,0.9144544064482856,-0.09704905336829765,-2.461893535418976,-3.117178551699547,-0.08822994509898342,3.0189042717170684,-0.020139794721076344,-2.8338456657834903
0,0,1,1,0,3.087410190556275,-0.08520687306096475,-1.6247798035930914,3.6350164469070503,0.8700858893920738,-0.6619702304299726,1.2375457813807929,-0.06966341419642053,2.2427565971645946
0,0,1,1,0,3.985405639738228,1.961408621707386,0.7077477118141353,1.3850464030793856,3.4390048809323743,5.05243090309418,0.7304020578822374,-2.7340564182939,-1.690400397865118
0,0,1,1,0,3.7593705929293515,1.1306326151114168,2.5429013752026997,1.1833933444613707,0.5980042001021162,2.6440015817916116,4.426677820531587,0.7784950135243276,0.8924406932270808
0,1,0,0,0,5.868048834321248,0.011295823357890367,4.739905168208501,5.774026234645597,0.20989129363839343,3.442932050082211,2.5762766033241897,0.24047332773295738,5.091417056060509
0,1,0,0,0,6.177893605349699,-0.06911923119305996,4.1604869854987525,1.5986838393610552,2.357166863638703,1.3627470324450774,1.4099519049983589,1.9888270836291788,3.9359152151934538
1,0,1,0,1,-0.9345663646433714,-0.38807834303405647,-1.6348362173675872,-1.1899280302739677,-2.0821432713529076,-0.31715364455291084,-1.2278527067534024,1.6479230782300474,-1.045084553303712
0,0,1,1,0,1.1516959863436127,2.2422516409054687,2.3004052433894215,-1.0150803743872414,1.707000453175845,2.698593546320071,4.420894612159275,2.377062564461788,-3.063363350746034
0,0,1,1,0,2.5897364723453538,0.09563445158268591,3.047567789652092,1.8574066779216636,2.860604956103047,0.6164299514070413,0.29175072643082944,0.7216599378846089,-0.4185785239248996
1,0,1,0,1,2.4314034612252406,-1.103016725235258,-1.690976243417328,-4.308119113497221,1.1404248825711045,0.2284809571057213,-0.8747989522229639,0.11543352868570707,-1.2309269340027305
0,1,0,0,0,3.284483180170236,1.2244151664775775,5.128917257818575,0.026109683171689824,5.9469103839598585,3.141090252476847,8.085935853487829,6.715291588743545,4.4043538537916955
0,1,0,0,0,5.3719676269758185,7.392167472181267,4.481933347210771,2.1840132292254935,4.411258158590726,7.809550839151397,4.021222369575305,4.050648999079513,3.1098271308665155
0,1,0,0,0,0.03887491969453949,5.324597027791201,2.783509075719187,6.347515288890239,4.612825444312716,1.4312226986413186,3.1634640621129027,4.9491876029167985,3.3692445101263466
0,0,1,1,0,1.674017691510946,3.400880153053249,4.2229130714542995,3.077550028527181,1.788444329756905,3.414480602905119,2.128389663052501,7.736070615054054,2.0825419052814724
0,1,0,0,0,4.978278250621622,3.111033243299565,2.7128857019005834,3.3630441655899577,0.4705321670444036,5.615489431566589,3.8934255367699446,4.815989884449084,2.0488003233494303
0,1,0,0,0,5.620854868357598,2.2776846258510286,4.822715610265499,1.1348068432486795,4.070204486273209,5.328268901657014,0.2361475274890159,5.787852867243611,5.512164274089704
0,0,1,1,0,1.543960830051218,1.3934018965161998,4.138595525130503,1.1677421847582912,-0.2746037128455603,1.3693936414537324,3.5794155567820205,2.927095539620625,3.1142859549370074
1,0,1,0,1,-0.2768476959457961,-2.568270170940328,-1.1879205598785891,-2.1700765249701757,-0.9281705734836594,0.8927176787238089,1.6843154458228993,3.824062731607163,-2.0018780647856826
0,1,0,0,0,4.131080982094351,1.5070688694694416,3.1822415946646694,5.979270757003434,4.208457377782746,4.402600959303772,3.955761499531293,6.832506867798452,4.378855006089305
0,1,0,0,0,2.4697283795482203,3.342264022154864,1.7730773789712098,3.1773040748518735,3.8529792120658577,2.904711867565459,3.7971319536744113,6.12274827518435,2.3808465498363383
0,1,0,0,0,2.2209114392241274,2.136822828737879,1.6698560573262164,6.500434716318825,5.705433759208567,2.2385936180972386,5.358026832648457,2.755224897680124,1.3580943689140734
0,1,0,0,0,4.661116908633743,1.4227578319162686,4.299395180918331,-1.3327326612471868,7.959909815108496,5.022076772413892,2.5802222602554483,2.551301469868278,3.2538245908524988
0,1,0,0,0,5.3443692913443686,4.149230485230826,4.569535892181902,4.6722014168452075,3.3177003840797736,3.6397549123191504,0.7241574202137211,3.158295856946159,5.726392372035158
0,1,0,0,0,3.9990148156348964,4.364580676934334,4.6387832238422995,3.9712123801201455,4.843469953959155,1.34600622655738,5.131751879508032,0.504794471896874,6.582219952751593
0,1,0,0,0,4.750639735754596,7.374015276406272,1.294297535249827,2.7902590199481514,4.02322622296212,3.3044465085103925,5.922014072329503,4.0107073573445335,4.238649149196249
0,1,0,0,0,0.9533326735934655,6.078397098700636,4.805856959682665,3.7332721863211065,1.0297017870451834,2.2676015392815305,5.928910459232565,7.310021574680144,6.436928869007844
0,0,1,1,0,3.6910985679288055,0.9013020592451841,3.584404716383918,0.19830184050318378,3.100027903783247,2.177883528618626,2.177723294823718,2.5266277775922434,2.820362830363295
1,0,1,0,1,0.3957786990033907,1.290700505238749,-2.2335596534836575,0.932925672573087,0.039110984835619624,2.370100591725432,-1.0751334696243586,0.4772765181609328,-1.118749240006769
0,0,1,1,0,5.101498553024145,3.6769919685236494,-0.03739053873501996,1.3439354172261768,2.507167115590785,2.3523082809179314,3.37018664760859,3.54862802471775,4.593992387712011
1,0,1,0,1,0.19084191991515276,-4.161877123583307,1.3585061067254576,0.10826686018395706,0.5784299021630608,2.242051259802863,1.377062014993224,3.01339114834602,0.8051127612073938
1,0,1,0,1,-2.306945504832486,-2.6040474696786484,-1.0666790682283307,1.3532839349570844,-1.3566000740500055,-0.6294201057770777,1.7861075490595995,2.5680986658564087,0.6970498552041989
0,0,1,1,0,-1.2514149165401536,-0.032837597098046345,6.544461622557432,2.7495511206468377,-0.7281172189792198,4.405781138100906,4.515093708882971,1.604471431784315,3.733875941164741
0,1,0,0,0,5.257691912262188,3.4207827013512624,4.963322028401099,5.411617737160617,4.580373939365375,6.595546218942829,4.876986896956921,8.32044092872457,-1.6736775132012571
0,0,1,1,0,2.805975965103859,5.287194133793122,3.2060867081074056,2.8093607426358274,3.641045413015796,1.6130075558156873,2.3882259216579014,2.217130740700972,0.5691754240830234
0,1,0,0,0,5.133813466616155,6.321022033040991,4.08058553136046,2.9638072517827956,4.619247430365221,1.2329574866992257,3.0914408544894325,4.706725707624541,3.552151034759051
0,0,1,1,0,0.5612082347440348,-0.547529650988881,1.402628301903226,3.2529186914562143,4.535750776746075,1.3617578339044756,0.6096381442536025,2.3559961680801056,5.478857445784587
0,1,0,0,0,6.9252170139604985,5.5129334057589015,0.17758012737454543,4.249836491700752,2.444614721506217,2.0441043636692164,2.1848782992380515,4.983613017998427,3.0012599289867965
0,0,1,1,0,2.189612357878685,0.7557470920989968,2.811252992005726,4.525228291803508,0.7844424495376441,5.048280383284936,1.928180230306657,2.2871608704131594,3.7709717513579504
1,0,1,0,1,0.8994914593091847,1.4666414277957749,2.0854283408915517,2.5277348027735034,-0.03331636259307667,-2.2765006951718103,-0.9727587552103804,2.9357851976031775,1.396025359633568
1,0,1,0,1,-2.5692408139520686,-0.005295151179273559,-0.2120438894888863,-0.9397287620491344,0.5388828707315128,0.5076285803490219,4.034782640484153,0.13275774521476846,0.04368823006254664
1,0,1,0,1,-0.5268129188681631,4.2110453470417815,-1.7178286382463313,0.6438490182773756,-1.3717682740148245,-0.11570475839921023,-1.521433974726426,-2.320015606939303,-0.4142613678903245
0,1,0,0,0,3.061616993238924,2.5700593826074094,1.2782589195133562,4.24248309762989,4.244254926134814,3.9119628152613255,5.207927027628824,6.741714234874667,6.497113400954484
0,1,0,0,0,0.7439308847158488,4.697683406326246,8.030654559680837,5.073135315935883,3.516216995969062,2.9187781007013935,2.224624666338764,3.177668676179604,3.804220997973715
0,1,0,0,0,4.650635694724353,5.05332353328993,4.96668780687834,4.985706974231316,-0.6321170416539701,5.134070431866335,4.06485883873604,0.1597461998546108,5.527384169010535
0,1,0,0,0,2.927625680582912,2.958871511688926,4.885361235411622,5.736863775207189,1.7645960286795606,1.9859176229133126,5.544310135181191,5.479492080474941,3.0078595271178923
0,1,0,0,0,4.343924416428481,0.32412577756898564,4.685575407517765,4.101699639588315,9.6359949272161,3.343025035887063,5.025472467723844,2.8503415888345724,3.5910755771110545
0,1,0,0,0,4.648492953784598,2.5213260496231777,6.7622949710644065,7.3486123675758375,3.802108838535121,1.7012848666697717,3.4348884446343826,3.885699501410975,6.872124474781645
0,1,0,0,0,1.0388474653145487,4.204703749131189,4.267939336050455,3.8337228678262427,5.57994606912969,4.7693963233334955,4.581116532328827,3.179274215511983,0.849757472722731
0,0,1,1,0,1.340421812143136,2.3851329608543135,1.5118506979756619,3.0775408158284914,3.7139222615201897,0.4121589578933571,3.1912555667525533,1.3441511751605089,1.9541351603280246
0,1,0,0,0,1.3209980215298893,4.138270798988539,2.633557001711657,4.793407100703787,4.518855869147654,1.6272805684817064,8.451235770786644,1.4748115248227136,3.5121072969524287
0,1,0,0,0,3.6182699769123623,4.9128723319354615,3.9830765994501554,4.90515359974407,3.9915679880973065,3.9249677402129084,3.7954393996003395,6.7727132547527855,3.2638434336787396
0,0,1,1,0,4.619637992982931,0.22059543182666919,0.3739838392199033,2.0677457877133856,1.3078921209195897,0.2203466384631907,2.2480397542812707,-0.49010923604165235,0.6574951339350272
0,0,1,1,0,1.5258530343167835,0.5357036538440325,0.7194248531409668,1.5298261679811724,1.8120930081395934,2.6870016656753926,4.13388895584868,1.1686067416062653,2.828926520230639
0,0,1,1,0,1.1098867947180353,1.1669870025247977,3.9687320024818753,1.3255832694655996,0.9163131428626095,1.4970489938347395,2.1589327859344336,1.9607047506366537,0.2052236408638033
0,0,1,1,0,5.691405594455542,1.540188304423424,4.54144414508759,4.227136638423094,1.8538221345580197,2.3968773379084265,4.3780954327604675,2.3057029688609876,3.1147114004983267
1,0,1,0,1,1.0705076651708978,-1.0579740626913101,5.931039018664702,-2.803587705913203,-0.85246382972505,-2.0588599341871343,-1.211561199397527,0.41104006794212755,-0.28279688463142644
1,0,1,0,1,1.9717881520838294,-2.136954385248924,-0.3803133902333613,1.4646672749885146,2.697385937547554,0.7015337781168894,-2.9343564248421887,0.13532926542183396,4.2814815949046725
