@RELATION 'my_relation: -C 23'

@ATTRIBUTE 24 {0,1}
@ATTRIBUTE 25 {0,1}
@ATTRIBUTE 20 {0,1}
@ATTRIBUTE 21 {0,1}
@ATTRIBUTE 22 {0,1}
@ATTRIBUTE 23 {0,1}
@ATTRIBUTE 1 {0,1}
@ATTRIBUTE 3 {0,1}
@ATTRIBUTE 2 {0,1}
@ATTRIBUTE 5 {0,1}
@ATTRIBUTE 4 {0,1}
@ATTRIBUTE 7 {0,1}
@ATTRIBUTE 6 {0,1}
@ATTRIBUTE 8 {0,1}
@ATTRIBUTE 11 {0,1}
@ATTRIBUTE 13 {0,1}
@ATTRIBUTE 12 {0,1}
@ATTRIBUTE 15 {0,1}
@ATTRIBUTE 14 {0,1}
@ATTRIBUTE 17 {0,1}
@ATTRIBUTE 16 {0,1}
@ATTRIBUTE 19 {0,1}
@ATTRIBUTE 18 {0,1}
@ATTRIBUTE att1 numeric
@ATTRIBUTE att2 numeric
@ATTRIBUTE att3 numeric
@ATTRIBUTE att4 numeric
@ATTRIBUTE att5 numeric
@ATTRIBUTE att6 numeric
@ATTRIBUTE att7 numeric
@ATTRIBUTE att8 numeric
@ATTRIBUTE att9 numeric
@ATTRIBUTE att10 numeric

@DATA
0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.5874869784113184,0.8423493123076469,15.34014019577214,15.593371352645034,14.406172832065739,9.511788495982858,11.330268796270438,4.935883629567099,13.536059178031742,12.635569579067198
0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,8.433002558464684,8.994497878847511,11.270727196746755,4.188311667151972,5.420579126349377,7.917314186737574,5.653466229278036,5.7898516983740675,5.577986121859464,5.7559141059866405
0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,92.41960126603057,85.25995290375407,87.03881956677193,91.67471898767013,116.67470861457429,105.39733267620802,84.20351810449289,86.98873920012484,99.44453251925573,114.58927822687487
0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,12.2812053282993,9.406318721813484,6.923621657154084,8.787675158862108,11.924297593261464,7.504055103462476,11.702246483561904,5.8185052131222985,6.33155345932413,5.807025357817149
0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,7.224208274147408,5.970394654168642,8.133691011072147,19.34343594280493,29.389092346509383,6.032076990352589,16.97622151563131,10.349076678214171,5.731680655874684,12.910904196216418
0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,7.4207190351854955,19.71126291172773,5.806531748920483,14.594007697998112,7.314391480456496,4.871463305795355,9.008805404759496,6.704935109882797,10.99008750699134,17.51536410561384
0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,12.889933383395405,23.048079581413052,8.115344403391108,28.15186729151369,15.979633981497772,6.697722937272973,5.225568872530708,5.086020958888185,6.026635963774571,7.355703589633329
0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,95.49302449455058,90.54952836342659,84.12656526873542,88.69119979265007,95.03471769935413,82.37902126116266,80.30013845109367,80.00042407865074,135.61379986728568,87.71646404237356
0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,31.92240955296691,52.707198713692065,52.41970516920195,52.51051839681878,52.22967586252756,35.80435157711247,38.621868599550865,26.928705490996727,34.80519972702908,33.18526292848293
0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,102.40548294430846,74.8472800017422,75.19196789036394,86.0737082362709,77.66564864222755,88.01526244456468,75.17977490419051,96.75687971655816,89.64179697521867,81.39785394449768
0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,94.67244549150206,80.1981332830375,80.61529887778772,90.61837426583008,89.46587876181955,97.04836933497332,100.30220939978412,79.86788203894606,101.72473815274951,97.90050041065815
0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1.408342274879172,14.679047930134152,18.02572103934003,5.313475415679211,15.20268906639381,19.716543198989836,6.596155133508267,12.791083083740588,14.672242579070677,9.413998373892717
0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,47.79890281640682,37.15610301849688,37.4294945450116,38.51446917059031,42.75033753884135,56.732978133256246,36.892057942451686,43.156931134161965,39.093550742198985,49.47936566842626
0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,10.312706181971798,18.29956966946137,7.606706946414136,11.02253401448517,6.072705762008742,6.808881508678095,13.725954148693459,17.92716550114518,23.101521187664197,17.173197547878196
1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,46.801706576518605,51.36160591785658,47.28115436040853,42.25276265502321,43.313891057239445,47.92040890598978,38.06782951449227,46.59482531830765,34.43725100635429,43.86488118012647
0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,14.016949862567614,7.09917980236367,10.737595502643043,3.5071203748144857,3.9991757996146493,15.806611609499662,8.107691905814796,5.170195837077914,11.20920159469705,13.909711279023064
0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,86.79177873633739,102.48604094658339,105.17339219830906,103.54299130989766,90.95998427312168,115.8830422628154,83.44068119467904,97.53707386307704,79.53699105764241,91.82404270193231
0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,82.99577279768219,84.51002419277,97.10454757924433,80.43428229341801,82.6383621386987,86.53145908764073,85.85537144538539,80.51506692488282,91.04231408998554,98.55549407504351
0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,13.061889566692741,13.186676082914907,14.967906951532012,10.494624094772341,9.13954071870143,14.242982233368846,17.34097905536773,3.99092333535409,7.8693426845683785,7.684833500044096
0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,17.171346565886736,11.67782097715774,5.585353821300461,7.468273451413108,5.651328660380561,19.13378794133724,6.711348571752457,5.789798821505025,8.114355398209202,10.359735667521186
0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,97.109769419692,99.22829758076772,95.12845841103982,94.36388816065376,85.65312516249361,80.98158733107334,97.08177544618479,77.89354932931202,91.96670071552106,89.33249625868059
0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,43.03507275233803,38.53767111349549,36.179496209244505,38.7396850391336,46.1159742655599,48.867825543428125,35.724244506177214,31.71031540363783,33.155016166091116,37.549461469626955
0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,38.22570729078106,50.30221678589537,39.14634696363105,43.347326768775304,32.45284821994051,32.008408179909246,43.079121909986384,38.229747910894375,34.68731187676774,41.84276350136737
0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,46.29828630805779,29.330487889322725,39.632216394669825,36.46933493987437,48.53042937218088,43.21964404700722,55.467160738906315,34.71321216145631,35.475695229781564,43.14993050889061
0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,36.121911543925165,36.20643121847738,33.34760560503196,36.63599361683249,33.399449369894086,55.87638737797286,37.56912776576666,34.49824127426964,65.847366559792,36.584940894131954
0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,88.46604740911502,84.38890609463553,84.3889635739246,76.95359281182127,76.43773043209424,89.0278920127075,105.51169117722606,78.31497995881804,76.76207619322884,105.20328603705359
0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,8.518696402011185,8.18613291213328,5.571714683843483,8.142705897646486,7.487957349852328,5.609236244649683,8.187458779531429,6.445835705161881,18.204495256595315,5.505689961796837
0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,17.356601520313877,7.319279786585451,-1.0178540825618434,5.013881499433551,10.894678277605118,4.372071194645832,7.7660330611033395,7.6097134051597255,-1.1069162616939465,5.765962470796467
0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,24.042948732178797,7.64951664837041,16.522497071062944,12.911278323855889,8.703363378773771,-3.725042116662131,7.426919673904156,17.199339350904665,11.463591207089786,15.979756756473146
0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,6.538453441196745,8.418673228614507,-0.18339294123280114,0.9536138325981218,5.676128167774627,18.478885481308822,0.08243525159570042,13.704127948358629,12.712113883865785,19.18458383026548
0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,46.783629441443914,45.23598127419469,36.334118204341124,55.33228517837733,51.69533480636508,36.7012811912963,34.3559578371061,41.9490374247399,41.152292155149524,36.629021685530894
0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2.220495211376372,15.193073611322045,13.945840706597654,5.778303613690528,7.941830486825947,11.405151859304654,15.738936185723166,7.691259084903256,9.320843772927017,8.460182011750128
0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,10.971130464012239,7.309077715932389,15.468072721948365,2.782392699833836,10.92816547380185,1.807260148530066,10.665631197634125,14.740327134185051,4.402097534304081,7.4155117993389075
0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,27.04714885783549,47.19140746355609,47.47990607455969,52.19753932821171,47.29785936275887,42.657396330277294,29.086377620114202,40.12505195447711,36.3630725814273,44.86704282600691
0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,98.6080013924216,80.97102877941973,80.94817984394092,81.66025079124476,85.19524519782567,78.03902852312444,90.59289581304947,85.44213089366163,86.89614080759132,85.96468859725053
0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,116.19192614988697,95.62326821820353,95.99113684124367,90.3078637399087,87.89839753340925,108.12545958489025,89.92295467860784,95.73272065122096,87.40218603880052,103.15548043869198
0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,5.513078087625515,5.500791856461481,5.559125788075865,10.436526570023393,5.5321944115843165,5.97804090743845,10.344384618620591,11.556636199900055,13.00445920226824,5.98298389684326
0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,4.276543893772679,4.1862965219704895,4.622576022884579,5.351948858806503,5.688477833767624,8.774649811715825,9.751139229359657,13.566660322811089,4.477229701563136,9.080665220056327
0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,79.02514912700902,91.60849660076164,88.56702772544183,92.17937924723401,89.52816223282339,102.90226423588392,80.06248941879014,89.39926025401844,78.37532037522,82.83132489970532
0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,40.532604938390485,43.15199153799386,34.13961101466991,52.05913757501098,29.549627464864265,40.61572485718657,32.409464524340635,35.50547926191898,40.3145959740296,34.81087436372245
0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,28.427035918717937,34.764511306134615,45.36480104294036,36.60962364571391,31.79059696273738,27.178539303480516,38.98812270944639,42.31830133551182,43.26351463898623,44.73134251929175
0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,25.089032598755715,6.94033044790714,10.020010695276778,15.152607090908624,11.844164955556565,10.011110643893584,5.790140958822084,4.8359705590529,4.7998668177604,14.140531080375784
0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,16.604200248909144,14.890176406534383,8.447281677033994,4.978805255695674,4.574033842057483,4.2633228755649855,34.05788202558092,17.920853185379432,7.4573447395539185,6.752547873810913
0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,8.59548890634904,4.900554450333921,9.905876349690406,19.622647267085352,4.976162905152174,6.5645812602019715,12.992186865350696,10.7038552385376,5.335547693819548,12.224110836689018
0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,5.801793470638037,9.689514471294375,15.89195707031882,11.932597877060825,-0.2487805194190038,11.642341918144009,7.165404936427091,11.028732135733883,6.00460317421126,3.6666474932656383
0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,5.276934534432382,6.651167522731676,5.353076602584116,6.200844809503896,11.83254796632791,6.442182451006881,40.01618239466781,5.200194337653333,12.851518151670634,7.549429875740447
0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,9.520827894394445,13.109774522697624,8.094159688829487,9.601913900591553,8.270369694296928,10.304463534106903,7.123108077376678,16.866248987103297,6.167530237360969,6.548090886067611
0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,89.64659372278842,87.45897110750484,85.28787219546183,60.04664420089185,82.6384281310724,93.52516999868917,94.51281738501534,88.66327050120937,69.33804197051565,85.97226016710034
1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,52.71846449252254,35.26512878637746,49.179009751493695,40.82560983108154,52.68357037191039,35.506210437351726,37.98843143406621,30.9441739059113,23.42169627931984,41.03074080662598
0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,84.39640847744262,83.00995459308959,87.27009298328183,85.68502824967591,90.72104566495688,82.38584161825439,84.41356099950703,88.5760327229986,80.57408012889806,83.88979396307853
0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,44.23065374102796,26.69857961996275,35.417808060468275,32.104500215855865,39.60993470448096,31.986124197486237,36.66043187253827,46.78833466136384,28.007517806048085,37.56928645740851
0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,5.31047880288519,6.966269823491718,8.33891052304036,9.92732147795871,19.445889681004427,6.576449237353691,17.444109660927825,7.5322204257963,23.020592685255135,17.07904695332762
0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,34.34190617921066,31.413701118727655,43.475227327286426,48.13592937277714,53.787294196521984,50.253463377236386,36.80326355672916,40.68167494606472,27.717929543268795,45.93191430669802
0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,6.21099548580332,6.865610483616733,37.443230300699994,6.745710330275168,8.268155698474898,27.101925956789092,5.5929489305365285,5.539635974971334,6.613396175271346,9.149637079029793
0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,12.782239468836913,5.990258576996185,5.823780813591036,6.3765184582865215,5.643466628984058,5.826702682768599,6.538183683286092,7.610017987626053,13.7646052605121,12.937321783588938
0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,41.64157657877124,35.92389067875706,51.14282092754945,45.63103746625912,46.238066377068826,48.21471188321362,35.87117635238704,36.76103235536996,42.65532361180246,34.78561237542575
0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,6.217982075381063,6.43488642081277,8.24501165171842,6.090694239171706,10.572981489065484,17.92774657231807,5.723119334507642,12.71480159309972,5.853830686507228,10.704898107082052
0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,5.623572450247553,5.564665836264699,7.803094737992305,26.900408741002163,17.905736842208896,6.325446956205341,23.197760978473934,8.344266730936427,6.709229558287622,5.766497506600721
0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,32.9861086356276,36.43331378752048,55.351793415868855,34.36870206814792,42.27350101915417,49.50096117847063,32.706678401898564,47.851498074454845,37.23918653815682,32.326763155427095
0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,8.87551381331841,2.229659407213161,6.0021512431602835,12.085413357180526,8.192857990626772,11.335803252252914,10.846211201052586,2.3790841061072747,25.789327675084618,21.1958821418119
0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,41.65600816806554,33.20153486122921,33.993920665703534,54.55171595370833,39.192278433799615,35.759777269533274,43.022315208371325,40.08996641105623,34.376538773838426,32.04714549986243
0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,51.50357604631216,42.808928914377454,46.97350164748332,54.86715909745011,31.920017277549007,54.58558004638733,43.868679081525684,35.95121911128305,37.19536416936109,39.38920741970651
0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,6.001253763003387,6.2178420030745665,8.954479112364462,6.615653189999705,22.42409887341767,5.552766532213446,6.245600897472642,6.4534139054193975,6.227689146015845,11.895008490886916
0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,38.51941683770122,33.177984813712584,54.16561467122425,36.118567273815,38.829086661541226,35.46080454662963,44.13291865877954,37.37824084344751,59.18994353076967,56.027387992060994
0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,33.94170419572705,39.431493737908404,35.97939793438479,43.053882881622215,34.43374326963094,57.679872993989974,37.23217622794348,40.131703559399156,50.56662605745156,50.741533251085656
0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,16.30380338566423,9.122887609122305,19.738112175000445,6.880404568827261,6.514134086289515,5.59044638134173,15.45388564728907,16.62920567243673,10.843175947380546,11.191248009154872
0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,12.675148018061323,5.297998332790363,4.246451592396041,4.0555702845097965,13.241216683557337,7.2953458995565175,23.56726188022959,6.020255868011397,7.571140874085149,9.81444214459871
0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,35.7998271296887,40.636015103052884,26.564366446594146,38.28728620635887,29.20320551308904,45.311705749184426,46.33949477994807,39.85313187207515,29.094269493179652,48.67179120827164
0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,34.262582693031874,39.09474870531086,33.125315901035286,49.87943034107962,39.413828732746715,35.74066849175151,41.72449136916696,45.57791496512076,38.10035615859436,36.00100461091207
0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,75.49362728818281,90.5480015155978,82.72093041596672,94.67327081638233,76.72576084542644,73.18710761273269,82.58607592734774,83.6645821197118,84.92213622534067,86.86390844265091
0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,7.158617838709729,5.603244882295457,8.894413973192178,18.64671215973745,6.345209016010135,5.33194922641749,6.56452631266406,6.33286997175601,15.341338466669542,9.753493074506284
0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,39.692670096532545,43.67139282640917,35.64749718149067,52.86961826397038,32.533909117160135,32.79841120554508,50.60043272458902,40.21905854443705,38.0741301853095,61.312885368931205
0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,36.31645022605973,35.40810437723265,35.983111333030244,35.27273149325635,65.20823270194657,34.92968268909759,40.0909808175785,33.90779957157167,36.65765117781375,39.297046034370354
0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,96.63305443435914,85.96039656984411,88.1629697786985,84.95170264188873,97.87549773588854,94.11192979963717,88.99499033470025,104.71535357505398,83.0157088401899,83.61825323058186
0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,87.14462924595267,86.42105972402895,79.98955939682584,97.44132886875161,96.59858635685774,109.66150134123751,95.04474182294238,102.27139677294717,89.98218440773398,90.82093674616604
0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,40.95960716916542,34.80397590099493,30.846466262994266,44.35819959948742,43.1781972501389,38.06732918882139,37.34389072782937,43.65582030673791,35.904224969301744,33.34241519084726
0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,32.65140525364731,39.605716149417425,43.46974684909429,33.21159799977918,42.2718498922429,35.69137281536288,33.374955492407175,35.409178589931095,42.408282482009426,44.1637077233715
0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,38.58713150235011,34.59302228026995,38.03723603580701,36.720492130782986,63.51679368375751,35.820618733261526,33.915492823195414,34.023363331836755,35.02497441260415,33.88208864229014
0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,33.51516056416454,32.48750290590848,67.69178755609767,38.170353494990316,43.196023877933456,36.60493998945176,36.68576742208138,36.874115003050036,36.98106198732598,43.14694045401748
0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.01928641919876739,14.714745553171198,8.007755352730463,16.334034879934464,23.778785200608155,8.339119699003867,18.207364368188784,5.912074223797993,14.36504668513607,9.720816075606592
0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.7882905385248964,12.2870984699703,19.3562586816658,18.362730599562102,4.714781082904979,18.33041111036345,5.354609724076275,8.328785288190705,9.163635261927512,17.069122816889543
0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,33.0814254321197,43.631065517162185,37.318204599677756,33.901395393087874,33.54433355131651,42.47773075115048,34.897638815986944,34.08273622289471,38.09904169262913,34.24819715571731
0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,15.528886151948104,10.046459920081316,15.037080839619009,3.4230050626443678,7.166541267166673,6.560581302297054,15.934491862887107,3.9969660575449124,2.6111535184576318,13.556713774946774
0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,38.05632032673489,55.053315650718744,29.82487197566808,47.62518907165498,49.1280115093505,47.267115747400574,53.42513424889801,44.02672036206449,41.43610009649399,32.048012822000004
0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,8.777453739214133,5.528836475521861,5.532534760961255,26.546139549706222,5.832774009342959,6.416747830450866,6.419993614096257,5.513459797601866,7.124503119287208,12.54994262816787
0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,94.78940397077291,83.02226410426152,96.22280422949977,113.45172778780265,88.26230705327502,95.0699970458356,96.26794846795029,70.13373310762177,76.16276801010486,86.1384159258856
0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,97.02834272558376,62.62965807059163,96.19048679090128,87.53515505889399,90.65333515947796,96.88202671070192,80.90221169994471,93.19694465180304,101.30472024152749,76.44497624100559
1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,45.07454964267954,34.441376599394374,43.7643071971037,42.80553064957223,40.16908508141596,51.20540774439296,47.07891093744896,44.272579779033435,42.221006611385256,40.215812107273656
0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,9.680550556180838,15.43676117337692,0.338020775792927,2.4975615261387496,17.24948521926109,17.58886508938512,8.829656153110948,15.125338333233982,18.603582433073147,5.9567848396099965
0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,81.69045627092954,99.18660194247161,92.0287037419299,98.669324088908,89.51909495172977,92.01528624690836,83.52763808637944,79.6940080770406,94.52573385664746,110.77839873308037
0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,35.11487129730065,36.44858688542391,36.29041470390904,35.33709301295515,33.49485108662098,34.14619588366044,32.67963609242568,36.8153367591761,37.746414551722545,41.57872343423659
0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,49.40689082008354,38.5720954961348,47.544673226506276,42.167788701517544,36.66863428830658,21.97349399681294,33.70250916628213,51.06899311196385,38.50562916426457,35.83132947407867
0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,116.95747868626901,85.10430097483919,97.3367056364953,89.7978095433789,103.35461745825995,84.27409322906507,80.22614671201478,92.67933200931937,82.23958864115387,89.21235262469894
0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,32.284094513001044,34.192186960795794,35.977395670181664,35.393879096931634,32.900624264929014,33.52510066443008,34.04246734232666,33.65047456362136,41.78434231875278,34.02960564795415
0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,97.44713685364736,97.86389194277467,85.85769800634976,97.41150578584825,104.3300525552316,68.21489210143632,91.9040201636546,81.85712765519922,77.02024369294388,95.80253535151554
0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,95.93990814451881,82.596334308837,88.87236023278248,83.19256750124518,109.13557500715416,97.25828180561902,90.29622804161643,105.12122212096376,82.16130030377434,84.78327388407081
0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,108.3551310479691,105.33419318859679,104.57658384463734,97.34888127410963,79.5421007126132,92.8040668023666,88.04103404273891,77.41125922536818,83.6529512492915,92.11682945840002
0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,37.33853013056166,38.91512902339002,70.2978751308776,41.06737225483088,50.70160671924098,34.822005143889236,33.459829648023806,32.02583229761372,32.83831933102596,37.56653374248201
0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,8.94597931625794,7.030303841603047,-0.099399588928474,5.056730241498675,12.309891260471016,11.489286960954942,6.050094934696206,5.797058515441385,3.9262881544507913,24.47207984270368
0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,81.73692172381944,91.59602620379877,81.90207392271996,94.58843603128513,107.6284905082718,103.7034131312338,92.43753897027834,89.27927015001353,96.64443734002,83.44014903089062
0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,10.544018021461675,11.988218989830012,7.0496919927196835,0.8359839431112384,5.440762965270633,9.337683375586153,0.7130120503405557,18.48995997978519,20.163327714254898,13.835612146669522
1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,24.480426845949964,43.12866549714053,34.34119375573617,44.49644108806434,41.32829905877739,25.26396449368875,39.35660929278575,39.82252898873511,38.460993534551946,28.87174414513576
0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,96.42461491726527,100.28750620107377,79.6364454767457,89.97274652252828,80.54223443663496,81.74201292562056,79.4029826642455,79.25643531020535,84.76187463608686,78.45795534423719
0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,11.515850881301665,4.1613327759008305,12.478203349113448,9.20456171911365,19.674021867180542,6.84924155169101,7.63364044818449,7.118559934805479,8.20334632977235,4.072733159586746
0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,15.738488247185234,3.0968017603506026,15.985365761221729,6.6070075089549904,0.09355624322828882,4.627459154918798,2.7032533038919713,11.744278165164582,11.702026752940501,12.72861329230335
