@RELATION 'my_relation: -C 23'

@ATTRIBUTE 1 {0,1}
@ATTRIBUTE 1_16 {0,1}
@ATTRIBUTE 1_3 {0,1}
@ATTRIBUTE 1_3_10 {0,1}
@ATTRIBUTE 1_3_15 {0,1}
@ATTRIBUTE 1_3_5 {0,1}
@ATTRIBUTE 1_3_5_13 {0,1}
@ATTRIBUTE 1_3_5_14 {0,1}
@ATTRIBUTE 1_3_5_7 {0,1}
@ATTRIBUTE 1_3_5_7_11 {0,1}
@ATTRIBUTE 1_3_5_7_12 {0,1}
@ATTRIBUTE 2 {0,1}
@ATTRIBUTE 2_23 {0,1}
@ATTRIBUTE 2_4 {0,1}
@ATTRIBUTE 2_4_17 {0,1}
@ATTRIBUTE 2_4_6 {0,1}
@ATTRIBUTE 2_4_6_18 {0,1}
@ATTRIBUTE 2_4_6_8 {0,1}
@ATTRIBUTE 2_4_6_8_21 {0,1}
@ATTRIBUTE 2_4_6_8_22 {0,1}
@ATTRIBUTE 2_4_6_8_9 {0,1}
@ATTRIBUTE 2_4_6_8_9_19 {0,1}
@ATTRIBUTE 2_4_6_8_9_20 {0,1}
@ATTRIBUTE att1 numeric
@ATTRIBUTE att2 numeric
@ATTRIBUTE att3 numeric
@ATTRIBUTE att4 numeric
@ATTRIBUTE att5 numeric
@ATTRIBUTE att6 numeric
@ATTRIBUTE att7 numeric
@ATTRIBUTE att8 numeric
@ATTRIBUTE att9 numeric

@DATA
0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,1,0,183.7272641773361,223.2435236165906,195.393420995962,250.11954149188747,210.88260778066496,164.5029853380791,270.8453407184057,133.46473941142725,311.84340858203393
1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,221.93153420567302,163.03801064144247,205.95604141817765,221.34821684444276,130.3076772050729,183.59140548134377,210.4498478928975,286.47977976120853,228.31428299572988
0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,0,304.54443938315967,226.98586285658843,200.30208858446133,222.25385587292863,236.13508125096922,297.27911432093424,268.22931930056933,223.14910523302188,223.47665520866278
1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,266.39781000397346,170.82073201023587,178.27206086782815,190.43992171764475,220.76063605507235,231.66728477708446,182.5397432184748,206.16917071835394,189.574095073294
1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,252.8412564916282,230.74395121875767,266.15865021356825,227.72470365950517,260.32016761365674,283.85804496285505,195.3313216231138,244.55081516126134,266.3762428806761
0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,179.22515399768025,210.49922279221462,210.443309890645,192.21225552182628,238.7062300021862,219.26895683823102,309.9331585497805,142.581204693897,128.19366727712946
1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,290.3770125720118,180.29031836475846,253.99393370574836,193.4975716168699,267.3859055968135,234.69638601146625,194.42435044869922,277.1775414834064,281.44823226931703
1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,238.31289500097174,232.49748619887396,232.9984358737549,284.26106867322557,253.26035045338807,229.45889539048363,187.31644492591985,334.09475906778107,220.18038471400686
0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,0,227.282486574102,206.60441211326676,245.660288037518,254.32422985375572,229.02763720144114,186.0730176347254,258.67109756526906,201.4075525461888,239.96486441132237
1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,263.1037229897532,228.75624340414396,214.80330487330227,217.67314117209222,150.5003692202789,258.0900901128414,219.08583211290463,178.0239057060359,278.69177615033084
1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165.77158344317942,232.97227662332918,266.30120245568395,257.9560654187768,153.11639463298064,284.3956200576399,211.0185097588818,206.60369107575565,299.564722015196
0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,161.95754983891044,149.34037414430608,211.8384365095869,199.64236050981452,247.39838979255026,198.14640891855038,213.88122385764242,112.73048846132176,80.3952583860143
0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,224.10388780825284,180.5859578287718,286.5257053736223,147.37671370285867,240.15029531587092,262.4247652011784,200.79318285930893,295.024925777777,190.49590585340073
0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,1,0,165.87264312446825,259.77238813593834,211.34602300546695,187.0869777483165,216.128898372698,306.29894333604955,276.11083936247246,233.68213757839388,224.3416887625959
0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,1,0,152.6125032393548,260.245918889476,225.65805145421425,269.2271588328598,252.37920279745228,199.33537232442583,216.60067873931428,262.38270993498344,239.34335706659243
0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,0,231.2371566542773,216.97564326552802,205.19727202297588,221.09091226711254,274.2623530979684,192.48557831023945,212.92409976846267,264.79626434911637,229.40391590087023
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,249.77725736010717,152.0746975791983,190.85245440031068,187.3969374253772,209.55527039228392,231.44011671051854,184.10247694416444,154.65079720413158,174.40373985441693
0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,202.68901071720595,217.9919808472963,178.81476035639417,290.8237382393651,270.6648965938217,208.3439665238566,100.24835670494198,259.34699671642977,236.84513548900128
1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,302.644775604196,266.79128275334733,272.9236893985053,256.1113622155792,209.4903826786317,202.71844895433622,195.60736097968032,242.9360537455497,209.49677454093415
0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,1,0,182.02783537295647,261.6722335446991,276.8161355344741,237.47560739953673,250.3157622989568,142.5456154519806,248.53628438330696,268.3288737891181,226.5083418585812
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,256.8119727909873,242.68789687523113,195.72270848226637,179.74408133581673,179.31291906490608,189.7331359604129,134.4622398402774,269.4667285072925,169.8756644455229
0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,1,0,269.28739459574666,238.7393196782677,198.1333597351227,204.871429088127,288.8983765162833,218.09325847037957,180.9606859571214,202.16324149592288,252.27999342453134
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,224.65729423306448,228.4764355346412,153.63534661968123,276.1964124760523,153.4400657127341,173.6502841307726,162.64249693688413,188.7104500822329,195.30780994056235
0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,235.2014808736632,132.17581565834723,276.86886293804866,191.7178925748393,171.50549808301508,169.7924668484963,161.69115459690988,181.14485168818297,225.95259083985277
1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254.61956115331685,204.1369537136928,208.73408062827474,250.2587849606228,216.69595154290695,226.70987611599838,199.4295411303772,266.76408594599735,272.66978243439394
1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,204.2439921106098,237.42881091992388,206.88267421937934,245.32709978065776,255.64953478259736,245.11175589065084,233.37175884407816,176.3306325395923,163.98818838843107
0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,223.56242282531,213.19051224381766,238.61519446742602,194.55512254538183,225.5828753985595,299.6387880506286,217.9759815768814,209.72977897467277,188.19297916742858
1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,293.8794118651481,202.15268342299385,188.48607298922644,187.1209668073235,179.3058234253075,300.19316061066075,197.0047950493271,307.33180814067066,164.22878710207453
1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,235.94277306590254,243.17427378885066,288.63182395896865,317.6360918995366,243.30046186340064,308.96140359298533,264.1531900446246,238.89841272196287,326.45442398158394
1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,253.61509877068823,227.44076845189787,203.1749547686753,218.4296519971382,163.35942164670934,262.73650693356336,241.0607602509001,208.6107806357283,280.19471749912975
1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,251.97387553831686,263.75894364440734,228.43319431210693,249.2652052094182,209.39729407621593,193.4148949536857,262.5546889538163,315.4792161096832,278.780853016195
0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,193.77971135313675,240.78855613459712,149.87009732496597,157.43113312419874,250.77041403567927,168.96353923663304,204.7745949565547,266.08338670462314,230.57098514093832
1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,232.2576110939193,207.24401096894917,188.66917542375063,195.1680998713736,255.07281202292992,171.77709707980674,206.72320383739648,257.14005918029284,243.21828638356774
1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,238.18913556296113,267.8717758702038,225.67004751625635,226.0263769613989,239.8107650441447,250.20358405102192,239.93979781422044,268.52170281395644,232.08842225993257
1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,264.5175831695669,244.8858380995983,214.6278561606602,240.8707723746579,212.44641075180547,174.24957974061323,219.02661263459908,190.24083278493106,268.15847005640484
0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,257.2477844492394,185.68606359286719,175.11513603027646,158.9853199094154,157.7780788033412,186.9829357247893,190.60931958651454,142.22482512922204,139.88106655916158
1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,223.51010973746162,202.03312919817952,188.95357362587103,256.7018334020974,279.6188534909386,227.00547144236427,193.49812969529043,247.21465057478574,251.81161407043408
0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,264.4488308013342,232.37134054901503,201.32586797523828,222.44993812211595,197.15680923285893,240.88836924415574,260.0647501722469,252.44868602642512,240.86751092859177
0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,241.15188174356172,273.0464015710804,211.61239446895055,157.65961371114147,306.5880792464785,235.68823074842956,236.8184812039126,254.40954581815242,213.92308414861864
0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,220.44649329175718,202.582736519033,254.72622411293716,181.46532330267308,170.82959459466096,184.3875394857921,168.1277062429412,211.43623239222808,260.6698158559113
1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,252.91761016675235,264.8268528901323,220.96060853586906,242.2282056087236,307.66552512121535,259.2864414726939,270.3084800577057,254.99481812119888,274.1571529074121
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,218.2257508614891,251.5510967475212,152.5278787828066,156.83119740328905,193.07320882177214,218.76213069955145,203.0366355280082,107.53215115535227,209.91483580136588
0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,0,190.74675390390814,264.09789207968237,198.1246997882044,262.66454407096705,312.8753034770199,232.39564794511756,232.57100697421498,176.25552634058263,208.33821121163166
0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,151.967196306221,160.54768294247492,156.34004929845304,140.74627154692865,202.49647448532778,144.5430497880681,190.4813308215485,206.12060152089634,165.22362444841798
0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,138.09913358644621,221.6648840182398,203.02504524033168,120.07107085704574,179.8846120625903,228.25020171090964,233.81616750080087,230.24412623242577,166.21341571855393
0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,289.6004882345194,243.4391437421037,313.7095376332833,262.7893123710175,203.21095416753312,282.94479225939756,241.4883293361868,191.02082385820103,287.1492283718807
0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,0,210.27019084195885,193.73358306869187,282.4716527791959,232.45365991168083,222.9096044690367,251.80056288697025,177.9414210252524,194.48965792196128,182.14573011619453
1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,274.17828229934366,138.77325507823596,252.20376386037506,188.519126799654,203.21698887594232,271.61957545962383,173.71047220186983,264.55869571599527,307.11904844956547
0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,0,223.25921267230825,197.0521285259281,302.0669559903487,231.53914104948362,227.5532904575265,183.511349643437,317.51339060505654,250.19042088031617,210.82331868612968
0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,0,216.88989477838504,173.3947408843776,237.53566531227227,218.54259912926233,279.98627662925014,212.3939278257928,257.8807287327406,243.16105449386563,215.74735736600186
0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,236.34370153490016,196.8616448072651,211.33886417391852,306.21209660140653,175.89961244595978,136.0831627742113,163.5976470947932,233.30095241656676,219.78086358094126
1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177.91112214687786,242.38851507817958,244.48011110677277,229.0142426465469,173.04935072068184,324.5731054422524,209.0481504035718,243.19937960039556,237.23190343451125
1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,258.6143523595362,200.56013030643103,244.36306007963282,181.0361406470053,220.93889918832696,248.70328080338754,249.1987442395353,187.64668416205274,248.75145969538784
1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,253.27649812488158,252.8301477853073,294.88570177304916,346.1487723350469,222.98293358935342,167.04597128107588,195.03998505201673,256.7354289481832,187.6141750619159
0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,202.63810917505526,231.4514149667151,306.9714216292905,169.32850898621044,167.5659394103426,238.66395190401093,257.81281713984595,217.79489618731614,273.25054448277314
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,236.74345219970405,230.88090648542416,119.88426742025185,238.93619211604044,228.7362064264663,248.47415556789912,212.76186453008296,237.53238312915198,246.22314700667184
0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,0,201.05411440917618,232.91617417979273,221.7715316808315,273.2824662794149,203.23713439459075,200.8096793513185,236.10253044384552,276.3687094976533,264.5835571707875
0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,224.45917060262155,189.87009238374932,253.28189425572765,201.74799362198488,226.18674531777324,233.9434015167381,197.79258586697716,218.8270424587868,193.7865223471398
0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,1,237.3911377929727,205.377028734433,251.42629060102098,231.70504508078594,241.6667885472183,213.2077641389113,171.241261025541,231.22618186631857,241.54352992873004
1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254.63653853219876,179.6069330630566,227.224618954333,217.37111241427633,168.69654610309072,276.24612205779624,251.68557316999846,218.09075603012312,232.5112445332284
0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,1,272.4173850773425,224.44729171405808,210.8072585941655,227.85012712390653,207.77711181907804,240.68216227399023,276.35832984409205,176.34505874955317,200.5680681252159
0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,0,156.63541956743205,242.92511472133674,269.6771741304858,193.3306632640149,201.79931662225044,177.0104125123094,256.2397929914422,255.55028389756993,169.63526850964462
0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,227.92239984498033,233.24028414498076,177.03929478392877,236.3713721931587,215.16032955755873,213.64874492587597,237.46047271982636,206.1971906634639,295.6468316114348
0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,252.67918748089056,275.7020956218113,245.71493093806498,160.07037718708327,263.294208344261,259.62618435527685,214.25187031637225,225.6969119619356,229.00679698068657
1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,235.80565537532812,194.2749102412827,235.08307884026772,298.3956781409124,255.43658221065292,276.24546588771796,259.5034820133177,234.17928537243364,242.1084627574486
1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,212.1595314311764,275.5211200133442,219.54206214282115,146.58652937310387,296.96296322739306,265.9551526243243,205.96797989186427,195.85933189891935,219.73630276934566
0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,232.21571979853863,150.54432774733993,209.34929990003823,280.1696934225713,247.7475368851719,234.26897385988116,282.01699703155134,238.6155366767119,183.08645462101424
1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,299.8737448665586,252.44354312417278,229.18812475689143,268.9493153197913,261.1183127772282,256.88294985606785,177.8543487434319,238.8747104857301,219.675046670821
0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,191.90437570387883,126.43301243713469,175.24944364612975,230.33562169153052,213.67403349824343,232.97600696779367,241.89486863876857,192.6936166172117,165.47287828077253
0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,233.51516471664493,189.91644087918036,163.69588011638717,213.75945956746236,205.72349408083116,261.7010973324261,237.6550739363745,175.3164604321659,220.09027162194784
1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220.0735524783492,160.4551409268212,200.31894194274628,197.62436583337373,268.6116338986755,278.96268495813774,173.60547334243995,166.75876517123385,215.2505814715446
0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,146.17378255931197,217.40467780337156,166.90390160538345,188.44270691351826,225.06240199932856,215.26015728843203,150.1995881917868,218.74879373440353,234.40235438090127
0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,1,218.51642664402834,213.48314084163601,160.43758182596582,187.26712492907944,279.01842239067537,274.60425456878704,249.3889847019826,215.74650005005392,252.29256894476399
1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,245.628380542535,246.35682723003785,223.8297918334988,200.85682337056957,322.5497122499059,207.05975750182625,213.27453786369574,253.48527820987368,207.64695766006912
0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,175.4275841859802,202.11436756650536,243.6072312649487,201.83852023195155,171.525614794094,196.51611516694507,266.4761155382808,144.23262180934546,185.8938606599496
0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,213.75858373531474,256.45275814156946,226.74935262660262,234.39244665623644,217.10461342467283,240.30089959893127,215.85900863211663,209.31920835759107,228.61174767485159
1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191.6421671374224,181.8628335739869,209.71847149087256,260.98164794265006,257.53826693983575,166.01218258243864,236.63402791833158,268.2161115522807,287.49580998532116
0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,1,209.84217077713956,265.2663580787566,154.10622756705968,188.48798849189242,221.06710879626712,271.5765038586003,221.8318760576244,181.86192615329372,192.9736016858589
1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,211.61420552088066,169.45126368987832,258.3016299428983,246.79450393352272,149.43339285564758,233.75303597441564,244.00077507338338,203.4994944877678,216.7037570932209
1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,291.7928550001641,246.77637280231568,235.23123407234013,247.0001384537798,202.63728332893842,268.65655892428595,215.45616012808537,222.46329858832542,301.8890025316311
1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,253.30274336570676,215.9827376296858,191.87030363686475,231.34770555297524,225.2854988621429,251.66904020571343,206.60425869410514,214.1298649920972,220.26737070440004
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,215.7677684928482,163.9563691048467,145.17031529905952,189.87872911903725,175.30921094018254,238.92554134474148,233.58399712391736,162.49889568600446,329.913155024283
0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,298.94658678711687,287.4939604841346,274.54458456790456,260.1069594043856,197.04653466235814,205.7170926808261,288.5905895422486,314.60973887049926,320.9902604726628
1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,215.25112030329774,235.40848831974452,287.3216180893782,198.06959558224796,247.38480667690493,271.7397231391208,209.53445580725494,260.06133063485186,172.27466555246627
1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,225.84208483694033,303.09992963419023,189.83452897200263,194.00730938093852,291.81688564639006,224.40926145707562,250.22518797105067,251.122414768638,262.5573922306111
1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,283.87686507916584,241.87550063902992,252.20669376278306,262.7334916078159,216.22249219234604,201.1207423494733,247.53150070354044,254.52994632746788,227.70710967132314
0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,257.1347659218307,207.83225513065872,269.0394283149789,208.9001913216544,128.07818007526717,174.16182535191425,233.23689279045973,210.7375164986283,191.8795552923635
1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,129.82140788768382,245.47906180477574,278.8624215090666,171.97059373952044,218.15640602062444,185.68098494248116,189.73263454935125,281.2766367876166,191.79253915354477
0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,308.5636696087083,304.657963397981,223.3287109777259,272.56508051527857,284.54693333646816,201.16998440313023,301.5996162846801,253.1348969012825,362.69758659342534
0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,232.4545033765348,253.33681900304265,164.4001910635416,250.17211278055333,241.8959893490955,187.89613745920605,214.81999002750334,294.45883713398496,180.16962473735254
0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,0,206.0768162592108,250.18494064401898,202.3789845131459,211.7976252730715,336.69887666231244,150.09188734608858,231.78336021525254,221.02304399315307,213.86440012301642
1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,211.16361927832602,173.58106879136196,230.5412907908135,217.22352974236884,242.0955203361969,247.58859025689296,281.5984960900825,139.01217614551388,245.40368245688046
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201.06444969049628,212.09148579331753,150.82201741225958,215.79862159994533,153.89606048908018,152.056576269412,214.5173240647435,174.82934220471878,154.23305979525438
0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,0,224.8570606150281,222.14764859989813,201.33883309376694,220.99557853738685,194.59538580385504,269.8407912891053,210.3187977303059,226.7291718553557,197.43504991091456
0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,1,216.91258206818065,193.61063067755737,188.14358172372334,140.67472342285907,253.75956980430806,213.69031816069074,242.06049243058175,170.11573429332134,214.86724066307102
0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,262.8308784093546,255.04322673787283,199.10010502000932,235.99834500193708,188.59922734235664,244.4957622693132,273.29847657681273,209.96593910255513,228.31333166290514
1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,233.40811876321155,199.47308105662083,249.9115256088144,300.1783906238972,300.40007181640726,184.47204569282056,229.1675859122817,258.70342622047747,193.65060762353542
0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,191.90282598205008,265.9950433544004,211.75429406352782,236.63848677539684,287.9552424939306,226.07788950844275,179.69000614854315,203.92307119624672,180.7201996148818
0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,188.926012721743,262.35854865095655,205.84785566515407,195.60436244494275,343.5010739414946,213.09911361440658,201.85534814048026,167.10787200756315,227.4952467584825
1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202.95527428202206,217.1058340872088,218.40858597322983,193.2956801285228,258.9900718620461,188.47314300169631,360.73423918003925,338.3453425824631,329.7730193197475
1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,267.51321262498857,226.7824932161956,146.74222539510612,283.6944650779417,301.7246223667216,192.59208379234715,270.90769852343425,250.71753615604263,205.24559999271602
1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,188.7026686660479,236.2919396536529,154.63980547085777,186.42525688095577,272.53091681152887,160.9330439325101,171.56037470304636,176.93881596641137,221.58780148544943
0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,260.08834021340317,208.6199538716972,235.95987408086492,144.13140042034112,235.14713702853211,160.17467866487593,270.6025707108268,268.11535135562553,219.04214346156434
1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,256.3689533038579,195.0408103513955,165.12796604073657,147.20984029630196,233.12311895453377,265.55195152208836,207.65356260358297,219.1713414813649,158.21330134065738
1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,214.37939709816536,161.28597051523823,215.86324016316553,244.3905861957734,239.06974965710094,258.8456609953681,173.4550285081836,247.29038036500947,254.4333544030273
0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,1,197.95637738534515,292.70159617614576,289.2221462681528,165.84244247371203,188.33171012899226,232.8254473764008,217.02512677329455,233.70756339519417,209.97343980777322
1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,261.28905517295067,142.23146989628572,224.54313866448433,238.41492206217407,227.46945248717873,184.780036075476,214.20120381303417,145.13680259298002,176.22202427962122
0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,1,245.4565175464655,233.15718363116622,283.2103299034955,249.30257336103148,279.00249100436565,189.6597026814874,289.5945742633408,187.4669596335445,283.1566511034474
1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,253.9467593450769,250.7130212115338,240.2413875313425,208.70236844499448,122.6348840340694,224.03837935907222,259.6331853737483,263.6230695230097,230.7262751862608
0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,1,213.21455532023458,260.8971699269192,191.8061480154925,259.35605399499036,257.2109445080697,272.59286576082843,268.2054842930349,292.9910812745404,233.64330320180144
0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,255.6454238416095,222.31980507924823,220.5876828096553,242.32645628633475,165.28959728939097,154.48896643638955,149.24277883574314,187.737490528323,210.2335693366172
0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,309.03636894817157,234.77874947697688,281.81617081888226,291.04775648708784,268.4001449640842,288.4657810652865,218.08182653136387,231.846830872124,201.38142474207137
