@RELATION 'my_relation: -C 23'

@ATTRIBUTE 1 {0,1}
@ATTRIBUTE 1_16 {0,1}
@ATTRIBUTE 1_3 {0,1}
@ATTRIBUTE 1_3_10 {0,1}
@ATTRIBUTE 1_3_15 {0,1}
@ATTRIBUTE 1_3_5 {0,1}
@ATTRIBUTE 1_3_5_13 {0,1}
@ATTRIBUTE 1_3_5_14 {0,1}
@ATTRIBUTE 1_3_5_7 {0,1}
@ATTRIBUTE 1_3_5_7_11 {0,1}
@ATTRIBUTE 1_3_5_7_12 {0,1}
@ATTRIBUTE 2 {0,1}
@ATTRIBUTE 2_23 {0,1}
@ATTRIBUTE 2_4 {0,1}
@ATTRIBUTE 2_4_17 {0,1}
@ATTRIBUTE 2_4_6 {0,1}
@ATTRIBUTE 2_4_6_18 {0,1}
@ATTRIBUTE 2_4_6_8 {0,1}
@ATTRIBUTE 2_4_6_8_21 {0,1}
@ATTRIBUTE 2_4_6_8_22 {0,1}
@ATTRIBUTE 2_4_6_8_9 {0,1}
@ATTRIBUTE 2_4_6_8_9_19 {0,1}
@ATTRIBUTE 2_4_6_8_9_20 {0,1}
@ATTRIBUTE att1 numeric
@ATTRIBUTE att2 numeric
@ATTRIBUTE att3 numeric
@ATTRIBUTE att4 numeric
@ATTRIBUTE att5 numeric
@ATTRIBUTE att6 numeric
@ATTRIBUTE att7 numeric
@ATTRIBUTE att8 numeric
@ATTRIBUTE att9 numeric
@ATTRIBUTE att10 numeric
@ATTRIBUTE att11 numeric
@ATTRIBUTE att12 numeric
@ATTRIBUTE att13 numeric

@DATA
0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,316.5608530735992,174.108044034895,147.18835770794092,204.81604713320266,182.6437816393335,262.53443658670153,203.3545707029776,263.86435437335183,256.4915896913527,181.96500939140907,323.80689053956036,222.37986219148004,246.14482883583932
1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,285.6228804567361,169.50998943870206,216.90702403657403,157.52246094047237,166.29003442944608,238.3981068946882,292.3577515162108,223.92910122120375,228.27927034792705,181.0349780251467,194.78978941858983,282.2862855526171,211.63786693256264
0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,236.7653372151582,252.64352300016358,185.22400892702632,225.89441036833898,216.863317970457,250.282703864785,252.37387668459064,285.85882230753367,269.06250722803316,275.70558130262816,185.0833301059654,269.39987473770844,282.894537692624
0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,267.73717315639385,310.3597920598537,261.3806848280787,275.2714800617232,200.01058344030437,199.00867193195072,226.9786502216463,295.44859216603135,288.30739947274975,265.1283101238131,335.0320511606743,299.36456452388796,230.06093979819977
0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,197.95918799741796,193.69195674297097,282.3166052820977,242.86639181242268,273.9004637011727,302.6240982382496,300.99122423824673,246.26556071009892,147.32169230378594,271.48512547267615,194.96744959602427,250.002070472602,272.1635533024997
1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,263.92102857606125,246.33984605705493,232.3340534994045,215.3059718181707,246.07408154973544,265.0189346200108,271.7574645331364,118.86109698422047,210.80226988122004,186.3668018814068,231.42966725387586,254.27215100444494,221.16736018202192
0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,251.89378295765277,203.25786320164687,234.90842971710194,177.7634404220096,276.1319602738106,272.1594629334932,213.3640959367462,215.64930573059468,258.9432941326528,163.7804387175955,258.4791869511489,262.6543009720988,233.7609924468739
1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,214.737122981536,230.11188894678628,158.8371604280552,211.17403166357798,215.53787677550667,256.6532093738098,166.3542070038022,249.33928398932156,222.64149960752871,239.80660430845936,217.50332960800066,279.15641772298886,181.19828627842
0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,260.68449041032204,312.89653435727433,257.1077304679706,250.9182478369854,365.6506197890793,260.98468515121715,229.6299051634822,279.5645050140921,276.309773043267,224.7146644889309,220.99088692710956,188.91122984092146,215.93729574333355
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164.44803071658262,156.65535269604516,244.8802284035364,185.15238853659588,263.9807371474542,207.43204136275858,193.8738176964418,263.4222807305212,219.76104987496547,186.827382558135,267.82970138614866,232.49006215888605,214.8315077622395
1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157.7080411889566,229.64514600640192,184.5992722264601,188.01791555738498,211.81908604790118,196.44007040489223,206.82987709426322,153.63675460400177,152.88275529276464,181.81312502985645,181.15604100016083,168.52631815387232,178.29770820956807
1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,184.86171906010563,182.87017192658107,200.50515587069228,191.201217735408,207.77279883468907,206.22611974845032,234.7114785139119,232.399484815402,184.57305814285854,193.49568640341573,234.08148646081287,246.193109022563,300.2184414084899
0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,203.5556844004768,234.46469859335204,227.09609560154254,262.3672160078239,274.6328211024341,225.4501114262501,210.1760842303689,192.77382724133003,233.54707389798156,157.0162869114372,191.20813036180454,192.46315635492417,228.77955019298213
1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170.40501853416504,68.61748987712227,207.88894985021818,201.9101209172287,194.9579972930789,207.86989188104104,203.12470873393417,219.60580517242954,198.6887672583163,190.59935325776755,224.14772845175088,291.3800873766682,179.4515658999669
0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,154.90301905824506,216.56009955289392,149.26105867926404,152.53411911622823,284.5842225404083,236.63046033984241,206.00298756984097,250.55768880237437,206.92877832360938,255.95778392074308,320.44376597112273,225.07674302318242,248.02382494598447
0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,322.563724159946,200.71077417757218,205.0881694440113,226.299604158452,261.50890676978196,198.81990060216708,197.22899361444684,215.27601346929254,295.2346362574237,178.6060452413567,207.9118011035785,148.49180380368142,160.89904002441787
0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,1,216.53050932066083,211.33960359105558,198.6946265073173,283.6316307525567,307.0702623404251,262.898634914589,280.5534840081127,221.0796279730622,251.41690358083952,187.35481326318495,275.19750739147736,251.49902083775305,342.25214517198253
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,171.33405931571525,322.6812933534885,230.79749451678572,158.11104973098776,168.62504828067986,221.80253449980984,226.505232281131,163.90472947504566,293.5329074231999,226.2866430530371,266.8339127542381,163.23512681216744,308.8418159056952
0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,202.383982168287,157.5007128139116,153.78260073303792,237.9410441258375,204.8805979962189,148.78808529781696,231.58422187922588,188.096881550253,292.30568819412315,187.2541334585872,193.55473826722968,273.2434052836604,254.6512708135551
1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,258.50048366238144,219.24632996167318,234.20552717644458,251.24020634015625,188.40064765823698,243.93014930502468,230.05980320131735,216.63714684328858,332.0520571333195,247.94247684695716,229.69576468336672,231.92780504263706,194.13706164472845
1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,206.74597376959375,194.6754462412482,270.0486226909727,163.524538439277,166.383928964831,214.47364941483193,189.8841020920553,147.01170838761539,199.09303144863026,281.6111192414842,241.63579210677008,168.29517551101836,200.79440083737006
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,240.20034068322792,221.85707658366357,251.23287621297322,244.51168682866768,187.60563903923065,221.26603467609283,186.70986957743023,169.6618414363628,157.98193485103573,138.31869160828575,184.1260690110453,269.28967611225914,250.18250565492872
0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,253.96819491790185,222.37267180054587,252.1775270976228,170.8041967124102,259.3613903946601,227.6842442997638,211.24779177093615,225.97136695623306,274.39255991520736,229.13193064906426,299.2848686558463,206.35272442167533,243.53361735243226
0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,300.89158357379677,215.81569002568028,195.96611428268255,263.81498425228943,256.97034614209053,186.07724095389287,244.95471441078627,373.58238900791207,202.66267775696747,273.27517420730214,240.2973455706693,222.83781476258687,258.8868906994038
0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,233.3463108553697,260.89399249657697,260.40452025981705,275.1887767763919,246.21512697965392,204.56098118332147,215.13981682745808,230.24728399853532,238.57556727617919,238.378415328997,202.21459882440638,246.1945190154998,192.02291240777276
0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,235.54816362843104,141.45166289555078,266.2120405480617,199.59959116511988,272.08491515034706,196.8526574792401,215.0881411102168,224.45297338155706,222.57203694210534,186.6825725594358,177.09501992539535,185.29544061436337,144.43666844577058
1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,199.88353551931226,265.78122005414,313.3567108400514,213.27167630515316,178.74031626241026,176.71295534667803,201.79060107681929,181.92797249528115,196.27234233879884,198.10650733344067,243.7079785184742,244.99535571397794,258.00337743981515
1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,161.3910150379893,225.31363126443563,97.84980865566513,222.0672666089807,221.70755357022924,201.98916601984357,218.71886416259179,191.12627343509988,183.07817843056847,171.7227340363637,200.9482062488897,210.93432525570128,175.22925725400685
0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,1,230.9734767090685,235.78309550544535,299.0445721369408,206.15857855576775,262.8925675112591,218.5870618060923,300.9353095598552,247.29647165631044,162.3818691688889,206.6155771705663,214.0068055924773,196.90459122967735,230.014384535396
0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,243.21957098504234,278.4504268724397,209.1734317759285,274.0495981527423,173.53710971442544,243.28153829572574,239.56504531910414,228.5233838600987,252.86967061185868,205.15830650301632,220.07593626413865,159.9730212865059,218.35063221321198
1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,212.1888359560609,225.17600696580752,179.86490479167608,202.07374667657237,228.47483485507263,236.03931628638568,168.16628355367823,233.3945318623963,185.62832394249594,254.34253764241728,218.23424884497413,279.4163362601408,153.06939043077637
0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,1,0,312.68400070296735,193.74952089305933,126.09769078064798,266.307846905163,215.26957298275295,189.46339187974266,209.19867617421627,247.68696411652436,224.04233775840873,256.7401536719433,282.42880980873895,203.38797517950005,230.16992680386198
1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,261.89730853134927,278.640583193021,197.68925326176876,181.97998074558524,242.37564305074287,207.36613137113326,300.2099420106946,174.00241590713205,259.5314140661018,225.61099715262998,267.91299058069677,282.05367788423257,208.57781677138377
0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,237.45440577585543,249.22265143117457,189.0433487854828,168.32419081811747,167.7203344994458,215.6271232738955,309.57382166323305,234.49986636897833,263.8135875720297,228.5655923212724,272.6943652212662,206.29987799662902,249.46633981757597
1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,262.9190893641209,211.89752754842212,206.74349724283672,194.87529036620663,182.20070863610576,198.54176691007387,146.93130032806948,212.15565524492644,168.48086497010252,257.3145985273369,147.15616421976156,205.27630105934,199.80601719179853
0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,257.878435069616,201.43372960091708,292.3560115116908,238.98769302260104,263.68699629990647,222.4119541782251,310.3724813166144,292.4359993885782,251.070416261277,288.3697886433916,187.77551714954777,222.18927227329578,242.28305572319013
0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,0,253.63551936769255,232.713807404274,195.26253083057338,206.17341159929498,274.66229591633754,220.3413302839123,299.8328033141578,154.32062844988468,303.1435207689875,167.83614529986352,290.5148800856899,209.35423175953653,255.32921771516
1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,208.1028850420075,176.95819770651914,228.11233171999586,168.39399091272904,225.98247127656984,174.1850135777815,140.7257242854438,236.54027008807884,263.24499255558476,206.31602234535669,190.45563975891193,171.6206174746287,136.2043613279482
1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,233.3805722928717,187.53181931517906,135.77294984748806,190.39532882453454,303.9996362144901,220.88204727277176,161.3765974167163,259.02338701824647,262.03980535959954,232.91202509322102,199.7130926400677,182.07103437727997,279.54337272282635
0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,218.89215102985833,194.76540048641633,176.06243749285773,257.12628674380835,202.7930259230396,252.04792188535606,252.12253612954683,247.2224168260086,225.0333227779673,245.33499927197687,306.6241593864011,227.17108797129544,267.0823135858774
0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,212.66002964188522,176.6700354683927,172.53553882759135,227.34235966290896,160.72647899609666,187.01823099158474,177.55379164185544,184.0043035488108,226.15974200460883,148.63065553843586,266.36100899171345,232.07937495733609,281.32109391437876
0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,244.22205581946778,140.99214181739328,279.48367612030916,264.2137630062181,192.95555261549197,265.75026715538195,201.15364023092377,191.68979390943662,221.2265012819694,231.54287954627827,274.63052125751835,227.49912141354494,257.1085910613819
1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,252.0932641496421,191.53863105157893,120.97422031724963,239.2181984562358,202.3087005032118,199.40503061787155,161.5891276804286,159.91338242015098,215.43691091858176,250.90454031795744,193.01927300631365,182.58044050437675,138.50545121241606
0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,275.2656143927849,259.0233847241682,201.4969150174532,224.84314891810794,241.0107502542586,184.80828178091775,212.98395377693868,264.1367214444367,264.12680546268143,228.2023600931427,247.66240638961872,216.09188811106276,298.4550551411653
0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,1,0,150.15044079959193,177.9902912597626,316.43546191935803,213.7878748257681,214.9948176151378,230.9916786510298,218.55502495661196,250.97662458722502,230.0894275496864,214.99547746640462,230.64993488138535,270.9370163732543,192.66920610087874
1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172.9914038129665,202.95761197915203,230.4949595385095,203.25903094169345,204.52303690441119,252.25127780399407,219.93494284698858,180.96202085776162,192.28108548152596,214.41807849130586,281.8304354448771,237.7984482857391,164.21362328144093
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,305.18787560429155,115.83003803636932,220.0555150038188,228.16862291965643,169.36935093480145,194.82240031527274,164.22261888314875,188.45257126003557,195.39985785139208,239.05864236571688,256.05267678878323,146.54558839062508,152.1203862778197
1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,183.5653050802656,191.62369627205976,238.05573844452903,262.6855305502272,196.65176634872984,251.35719210150916,270.50987006698887,288.37146403530204,232.75773538360482,217.486429612228,195.22637405322186,204.2998042575813,114.12808330269112
0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,264.22831538524065,265.2194245576284,255.93901138689245,239.4793974325672,215.36978248240416,273.7017765849952,255.04985166729375,221.69168217052209,271.08275147838316,251.09197901913367,186.48338442103767,264.7188483638699,241.0855699625977
0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,1,0,209.29652604948814,236.18847638831238,223.4760817644418,169.3689050156193,263.9497623774139,237.30525750829517,260.8401559985353,246.3840710190001,194.46155639906792,201.2550197928209,148.3086351486677,277.88910670473547,165.61228577087962
0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,222.85266974935195,237.5830313231763,209.7000924910564,270.67264539274737,228.9953857265975,199.50266069199128,281.4928743779975,342.97093886516444,188.9683107085088,294.0188918065297,255.15159910296978,193.92384732797473,227.22290933933652
1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,243.74049291123174,180.52806189248207,254.46487014489253,218.18701077780204,201.2417922609911,201.96747499061286,276.40722263788155,179.74148101510272,146.24955079211784,213.32838648187465,251.83639622732952,275.0556271514568,181.7069838998009
1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155.12770477719357,181.58604042625313,227.26896453528835,250.70793834108423,215.5862138823734,211.32906754334516,199.43411884145775,223.49633629865633,149.89207573852747,207.1218205765239,220.0848890265255,154.52258081813767,137.70783434044125
0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,1,0,192.61958452967423,252.26073890305082,262.4118959578797,277.6544207215885,220.2771222134963,234.64920125837628,279.939873304506,230.1457188865876,248.30409067186108,262.301930009375,166.97456745054018,227.84279465914088,224.0943436072711
0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,234.90214176481572,220.60812424174932,262.7389342934607,304.8768081808344,237.48600208690019,244.83895539879768,276.05726769618,227.93158567123126,208.2556244579516,194.5915592447273,200.5864940793102,290.2034578259608,225.84638513978123
0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,1,0,281.94326757115454,252.56460930604763,218.10519255961634,222.95312511317886,265.2846644466349,266.05093622658364,198.91903846937117,243.95085022063185,268.75735460318356,259.58954729935647,211.3800462038679,169.91526665297755,217.5734760130385
1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202.84259956072805,226.81683205912816,195.13110650329708,280.0062726809158,237.6158682215438,237.18175763770645,185.52978565173674,155.88054894592818,221.6911694594902,231.0390096774921,179.83505023455356,188.54895677211928,153.9819971868755
1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254.29498312281595,201.89890731531102,157.00195072163274,206.8715374158924,196.0397776192631,207.31868385763386,222.59958429899953,186.27066739897063,235.21595200177146,238.44417528747587,252.60321951593522,179.85912080460207,258.37952534109394
1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,215.98871838004828,215.46690099560982,236.83337754410502,174.3712597917893,194.48340406338352,248.48981996320217,238.1421806478249,268.68787673984303,208.70461159246275,199.78501316162362,279.1733828807487,183.1469559562481,297.74176573609464
1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,200.91431880700142,164.86299149215031,238.5172110136366,184.23941337887362,186.86913728096454,252.8678299619728,246.64121941739586,264.41349899148685,274.6787935699907,198.70481214740016,196.73967711701792,232.40469660316475,244.0918370165739
1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149.97036843673501,168.39534953189238,229.76456416641065,174.64126284732563,244.3801519052671,207.95425033456274,150.44525454311471,156.98725143006368,162.77545327370842,160.22853108727475,200.3296233948342,214.12505706332107,161.15648187577244
0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,214.82933884202464,286.20633598790374,260.6780871739444,275.2978258890037,261.40703616942875,302.7074985737288,271.98522480187324,237.79081467272184,286.4492247280822,210.66127123021985,183.01244158063236,256.87970045524054,233.641637816043
1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,235.42409008676586,291.37709415655485,217.25122629407866,247.69660462914294,153.1237432850569,253.93483530552777,218.01738091450483,241.93471716704127,248.43984535236655,127.53021354227972,206.39979522832712,194.85771046243514,270.62415752477
0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,139.68484452229382,267.52517257284705,257.6555199380256,257.27347477773367,306.8692455783111,216.4197539083185,199.4783775680562,191.59069346837288,220.27723463348315,295.16619926151,191.1647177096356,272.57790410048864,261.3632679304746
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,211.42069659570566,151.79923735402215,225.03270403294857,271.3241675992805,153.72836405012012,207.184848715271,214.69469594193183,251.38897735383034,278.1255753275826,189.14148557459117,319.34702624506986,199.8142546396547,172.04921974464423
1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,189.24662895771746,217.95286458668468,238.81285399606446,205.68151317345087,262.5240890226794,227.75694357907935,215.10528452791672,163.26243122687367,242.6622636966928,224.7666703139831,139.40352867308445,169.95063401618012,142.49869157204392
0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,306.94467211329663,184.49280021854332,182.70255558857565,220.1205165159333,302.1258122053471,246.40316998798465,198.50083280103908,218.56383238538703,247.3446655443866,248.73107149900954,251.74569710249085,230.96588578682028,224.40028142272934
0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,0,233.0024911690044,191.4744174398781,257.907589968148,211.86527588486766,243.33251635537462,291.70418640249795,230.82423382366372,255.83476043603147,270.56484177260313,252.11551006662302,235.74694040863463,308.22571991121174,298.97949142020013
0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,267.13865001347006,305.72382417709736,197.2970255866075,257.35177732707797,191.35664435549376,210.43775278407657,192.0086929533334,178.8547069197477,240.84566719666967,238.94305943782462,221.03571969688085,190.31514807621758,280.68737655291494
1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,239.8074460317077,261.7870874932013,199.12823843142672,168.96466944064832,198.47570906820982,165.77565178515192,271.2186500406089,178.21184050665374,249.6372182644026,231.2059727761348,211.04740426531333,283.3851525755586,172.5826083843232
0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,221.61737002922263,230.6348518485098,156.68296798026364,236.98923743351529,228.11369056544632,222.45105408281898,301.19842467529486,257.5287339088346,185.628414025916,204.73036000803273,242.5021764533806,219.81363236328448,302.74967127108744
1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154.30799354076095,112.51465946671226,201.98382124845452,212.30533296375035,248.87771393872467,137.2883237687368,106.38487444890293,239.84047832893245,225.7119347932413,205.18638785463386,179.65998141480526,145.39490263191803,292.5443584694167
1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,210.50821797331193,136.82536336244968,276.51732181303043,265.09541522218865,245.70183068909068,200.29183304268523,190.0902144498641,198.86705326238965,222.05835807305064,265.21868038633176,228.09489283522825,239.0498290648266,165.30068794223658
0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,204.96301740881322,225.23917946881502,287.36108614737566,239.0401241410844,239.09402199733788,246.15441976272285,213.79776730523113,296.48393863070464,272.97144750715063,170.66155991574448,281.8456868721088,164.94769331307833,231.13217194594185
0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,0,201.36485227833748,253.85718053257605,233.95331216921124,228.50829806816677,370.52869080500056,264.13335226712377,203.75611376807262,258.2415856371099,191.82330566034403,255.85276197229513,159.20515743963907,281.1763482329502,198.9341367567411
1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,141.5376132586298,216.7508883706672,259.93647771912845,171.80845714818452,228.14175224051567,230.13249748581953,192.1729533478982,148.27376890161136,207.01323041786196,186.4003757203037,124.99547238537289,131.50632101038133,186.6591002630408
1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,197.93237353378953,261.71551046362976,205.5565420484179,244.49756858803403,193.6211359178514,180.24405873418027,250.41370147055602,210.05280992343407,142.33973102183006,278.82689016549034,212.34323923393669,187.95804629103134,204.73757085119968
1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174.65445955096993,199.53868470691737,96.81078240831893,179.43345657629854,215.83889719752412,213.4849583264737,163.5496465373513,225.63208679102186,158.69992663415348,211.07437981056125,210.4665570650946,216.1708981479061,170.95119737660357
0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,228.46223860876546,161.40406836423568,240.7873994670798,205.46633151131982,261.65704375014974,227.1651377468519,294.11296464015373,244.57841678853228,218.0697942940718,215.73904588902286,177.33233018685493,203.35443590719166,200.72260067910648
0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,277.55016298759466,282.85258645182154,221.02956397569295,206.2999016164344,252.39879274893033,215.9685161386384,266.05398203105807,256.69776989958007,302.30078269788794,244.0808294774306,245.41298782098738,230.87640570651965,202.35958239881685
0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,0,206.0859918530087,177.81608133933543,265.13383717940843,256.1828362218523,266.31124570766025,240.73280076647208,206.3808699951304,251.37471230462134,258.12950510825283,267.6258819051826,219.83821109097727,245.36525031020764,262.12556047832373
0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,225.02566828763452,207.55011750367632,210.26638701214318,307.98014361788626,189.31766217055247,243.57461917018566,285.36470176910075,187.40243439350778,266.519508214668,230.24471685275947,171.3010496377646,249.52739780397917,261.5287995461569
0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,257.8477750644372,297.229044233928,237.89164783980934,235.24220892098106,273.61844499742176,283.4309492978605,167.77374436093118,187.03162767119153,227.77301587542757,216.85050998178602,199.1695709585478,239.74211717630706,161.19594037598898
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160.46596314687943,213.64104475121965,342.7889917349047,203.71550234849045,252.03769335118355,196.94258168751662,271.34789831777675,203.1693039672251,245.1552358452693,179.57631685668784,157.77056125628326,221.9524530716535,181.58266394455057
1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190.38855863634942,148.3772970560504,259.2360884302936,177.6968302102955,140.5415027265944,223.73425247782856,206.32657417520622,207.30521651477127,249.4605709227348,213.00015480645033,166.39051555770217,236.7946268457107,177.65179104799716
1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,213.2029191610103,157.85119114475165,220.68230373919286,176.84358208948558,177.2923887567989,261.23156302194684,193.58445490416366,239.1955794812857,233.15748717224162,236.36314507810377,178.806478320063,250.7695908474815,183.78260142550454
1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,221.2953333985807,158.58165096635088,204.05091492762105,165.47907540070136,211.6286923724051,277.4968560327277,204.5306376512014,208.9466844022454,239.8487310894096,251.6676754664528,258.8488241684389,133.42790380764228,297.4120521942526
0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,179.6390432815062,185.09150876833684,133.88709621887767,173.38829737641535,214.19250554798577,273.2107320589588,242.62803772953976,335.3425859139435,191.1488352942288,236.95426083082367,205.09482796388784,172.13353325534462,274.8762003536935
