@RELATION 'my_relation: -C 23'

@ATTRIBUTE 1 {0,1}
@ATTRIBUTE 1_16 {0,1}
@ATTRIBUTE 1_3 {0,1}
@ATTRIBUTE 1_3_10 {0,1}
@ATTRIBUTE 1_3_15 {0,1}
@ATTRIBUTE 1_3_5 {0,1}
@ATTRIBUTE 1_3_5_13 {0,1}
@ATTRIBUTE 1_3_5_14 {0,1}
@ATTRIBUTE 1_3_5_7 {0,1}
@ATTRIBUTE 1_3_5_7_11 {0,1}
@ATTRIBUTE 1_3_5_7_12 {0,1}
@ATTRIBUTE 2 {0,1}
@ATTRIBUTE 2_23 {0,1}
@ATTRIBUTE 2_4 {0,1}
@ATTRIBUTE 2_4_17 {0,1}
@ATTRIBUTE 2_4_6 {0,1}
@ATTRIBUTE 2_4_6_18 {0,1}
@ATTRIBUTE 2_4_6_8 {0,1}
@ATTRIBUTE 2_4_6_8_21 {0,1}
@ATTRIBUTE 2_4_6_8_22 {0,1}
@ATTRIBUTE 2_4_6_8_9 {0,1}
@ATTRIBUTE 2_4_6_8_9_19 {0,1}
@ATTRIBUTE 2_4_6_8_9_20 {0,1}
@ATTRIBUTE att1 numeric
@ATTRIBUTE att2 numeric
@ATTRIBUTE att3 numeric
@ATTRIBUTE att4 numeric
@ATTRIBUTE att5 numeric
@ATTRIBUTE att6 numeric
@ATTRIBUTE att7 numeric
@ATTRIBUTE att8 numeric
@ATTRIBUTE att9 numeric
@ATTRIBUTE att10 numeric
@ATTRIBUTE att11 numeric
@ATTRIBUTE att12 numeric
@ATTRIBUTE att13 numeric

@DATA
1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,189.5757224597245,219.3208626846782,248.44105690409356,182.06170793224038,184.66188034575603,263.9815516374507,101.92094361502411,175.46449521165835,207.00114416065372,229.70888180898217,170.65092223672264,239.96192498875462,213.75855041849934
1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,207.93327682291792,260.6934606031694,234.8473702628374,156.4979329792742,189.4601016792345,222.35325263638512,223.65595091654748,214.06300233750548,171.6476464712758,232.85918892642442,214.4635912102261,253.11560879323522,215.76791011071188
1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,234.1239849541535,214.84650873667783,181.32911889768224,217.19176234428113,159.42377811721732,221.9549768269546,173.43138030879706,244.06348656812912,248.3308427197835,205.79561826692668,116.30266306778157,215.6325937527501,187.7264158885894
0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,1,0,204.95352293251244,288.8244762951379,273.7239065667387,293.92875870878936,256.8728446635956,166.78839781604157,245.35656720932857,191.4166053339794,185.61785241369438,229.10126340177064,229.6514595229908,207.61106752557026,213.1428392739613
1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,215.12355315204917,212.30275068448628,129.81500552836138,182.1885008240672,192.0408736625939,150.76287986592183,260.8304935311458,231.4390276816844,171.07171493404093,282.7656540805041,177.97445378983758,188.21206526770203,146.85272089686634
0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,1,0,230.2448328740474,190.42987388700465,222.6574349311254,187.6140835855311,213.51906554978402,273.60764587739465,215.3447634795129,265.7747550339017,269.695373162825,166.28569980808095,243.36440431792425,303.20141777416313,257.8963812127035
1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,216.58782435914986,273.23929166246126,193.95428311782698,217.61731019697,208.91095265521983,210.56394585161044,257.13551556046957,190.96028651275714,138.2779594206234,217.08366827476036,243.645959858546,205.88774654635955,176.538536132157
0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,0,190.79913253615095,245.3884242307668,113.00839458762192,235.61064323045042,285.2126318238961,244.85439434615665,256.44333019016983,230.6369721709641,289.4097529346744,210.49060002383206,243.85785633377412,259.10967416603376,273.93326801148385
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,208.22641305226912,253.87338105205254,213.45749612056255,194.28992907105706,223.58385000146038,191.38869412699285,201.00877417597226,211.83151414791502,224.30538000966857,219.33327438019927,243.2875216835762,227.5321927905886,224.42100004684792
0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,1,350.57947083216214,259.2892891842908,233.61982359785955,221.44536424593076,260.8543345779635,228.49073849095817,177.13726410882958,212.4040960882818,243.4351568628618,207.1769482958,217.7973311682994,192.4665983284379,216.9377027712557
0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,246.35532839848034,218.73563054687438,196.6445482919173,262.8304947280263,247.2399251089237,265.41827945275145,231.8179904124751,251.37377398442698,239.23235573783063,276.5162108309016,247.04001985615312,228.4562900760398,169.43401696986822
0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,268.8388216647225,219.7199082860628,237.85147642017935,293.5681803402479,223.52136036862984,194.2620197525786,218.0425934397895,196.96747297284034,243.5662065694221,270.3022251794884,277.38767897442705,272.43790288902693,237.40762577988278
1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,228.97788035325615,215.26067221883986,203.10028769701788,268.93880033276645,262.0628458442766,229.14908362438374,140.8390193884993,167.02240435192562,96.68793989656064,132.45520053690322,293.55673558788584,169.85636333178246,231.35632196139645
0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,0,246.26603934424392,205.90346251268906,213.11681289204864,227.51535710632135,190.22655939473862,196.01357607462475,229.90758780460226,148.5416538628801,226.832384502976,287.6655805663613,298.19604027176746,275.6458214403217,215.09319854883026
1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,192.53050932066083,187.33960359105558,174.6946265073173,259.6316307525567,283.0702623404251,238.89863491458902,256.5534840081127,197.0796279730622,227.41690358083952,163.35481326318495,251.19750739147736,227.49902083775305,318.25214517198253
1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,286.3499917162212,243.61141115800672,191.17437355483273,236.67003202212493,134.1799535924306,234.1050013206397,189.8327817698107,157.00811089477716,262.66278532124363,140.1015089567307,228.92517295226548,163.87952059509132,213.49142271366648
0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,186.07144971559507,290.6712861813397,298.4815688381103,275.1999093021372,219.7069460835022,263.7452459601941,202.8435799888979,228.4137717102597,213.1168842947735,250.79104360952374,229.85540378197453,284.609454521868,233.6669404136205
0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,218.45294659996446,249.05657439512146,217.43936286262,273.69098921325093,219.8461244984006,210.7225906929742,246.53661834738983,121.00832001818586,222.293194078261,218.24419413045763,241.91485161586237,197.59710663168613,212.6628409304268
1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,273.49596694541947,203.50913128949938,224.33457855834556,198.285359281982,178.61646850347984,247.06018523462524,227.6246456831777,237.4332321649465,229.4987623973804,259.736875765759,157.54745344801012,128.23706801689352,263.9434387918443
0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,231.16358979167148,166.47829239597849,233.28356803217466,276.1918917116112,229.49640093877386,184.79140445402092,194.7293205130585,233.45715080791464,229.40585218051527,199.88260750425596,221.4878713108039,194.73175091530703,194.8091095920635
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,279.97088525956747,237.2408289884083,150.73525868609875,313.22960622809325,228.99588688476038,276.78735142213293,218.0707729148589,263.3752982685026,167.7668148616126,248.2115851058873,166.61771334011019,235.21020868167554,322.68187076559934
1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135.74516123610624,262.5647804267508,167.26463105231704,183.09708672148392,233.99083365602172,253.49995278165179,231.08881987503253,296.6108716029437,229.22307479798752,157.57788403290502,201.85524468748216,164.96343161845326,152.48621045683348
0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,272.19119100151,250.13912151020241,214.06829862179478,227.69982168536254,267.6853194904776,190.37071798815418,234.79512240551017,205.17486887859707,133.33797848552263,301.61865093246286,180.9155993417601,197.88766498097445,259.9325944502227
0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,178.39215582705611,223.36089635330836,252.4006757028214,193.0668101183233,222.17096204123067,283.47578620018913,226.85611697365675,220.36645780377071,173.50940350910074,299.15139566084997,238.8344629740527,294.93067736097436,260.2209420845263
1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,224.33670346702735,198.42948274802072,176.74633640823964,261.445219356635,188.10796991150147,210.9650165176229,192.1147736763668,190.62061230699734,244.38983729299997,170.7445159224643,223.35256173780846,284.45129319692273,254.81067478172585
1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,219.93680173338205,235.6342864147664,234.546839268137,224.34146685829901,217.1162648509328,226.39354353399602,149.63695712575634,170.84384056006135,250.10128995348504,244.39911093501172,259.72759881294746,202.2823121862226,223.93391475214455
0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,248.93419958324415,189.04424225295804,286.5550580859987,221.28544787763278,287.2737018442429,239.8390252569147,212.25462549560336,291.0292562597785,178.13706298025892,251.66246398121234,270.42374569339097,200.2339466514909,163.9722356981515
0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,0,240.91045488900903,270.4078994650424,218.51238632716627,202.2092811330045,210.30051888026225,211.33882194172241,238.18150542359712,280.6421066842862,275.60751540321286,261.68478722110274,241.10396497628054,192.91202928859323,227.64373480928367
1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170.5909589993913,143.71574193444985,183.50518361201392,200.78873772150945,157.59953722798932,182.0794496272432,203.0354567357635,208.94049611648333,264.2883123400889,186.0039625837891,196.63792896724564,200.27139850885158,233.97753143915025
1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,263.15580025059364,198.0241946659562,203.772955573702,226.69594670153316,155.3756407400702,221.51699885209862,195.03673316591343,229.432954429654,246.53739674807915,207.16619810494686,206.88897544050576,201.22740482398947,241.849974571014
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,241.78561364881244,238.3805755913327,214.87178523388957,168.59459130464015,150.7515150372746,219.27333428011167,249.23680226432217,224.00239402224656,217.09899719951474,230.08285507422528,175.81745335727945,172.17823760087973,203.66889565871196
0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,243.54294671276594,292.8773121656618,268.1865127671381,309.0940854072233,304.6400276017239,217.556475996504,221.3476468695614,234.13541605359944,217.45812681181903,247.38340924248735,168.71958707444207,267.5497131648348,254.8859503282875
0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,242.5765793071734,318.90733516998984,246.47332317102448,308.9931606309449,288.74891450033056,222.8509125938595,196.7229794922673,222.21121689001805,208.4860058736968,196.76227890031788,250.00094471073484,280.7782059102993,279.6872004917592
1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144.51370319789055,246.97791048754002,171.99952525065373,180.19825569895914,273.77376332353094,226.40740998881597,206.87769341630457,222.6944604341721,242.69080366357318,165.48238361849423,161.49570654888757,165.53966129997576,227.29498722092418
1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,243.36972221545486,178.75990261281905,304.7160012757628,265.73031929368244,170.61748405745348,217.96545580236233,128.05377745184222,203.9716854571881,211.67938511208996,282.7451215887883,218.37087969933714,191.34700181926698,212.02376354946614
1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,211.20431198852552,270.15324778597136,177.5446078685203,205.59469163054476,202.33834155156416,174.38061767004461,262.13911431604976,166.28630345589949,217.0894721211028,275.6678896641271,224.29066413880906,218.16755922406387,225.31392770707006
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,341.9965154204985,217.74877800804316,270.84767104084915,251.4699645921843,221.33810486402615,286.87803605599123,215.6648160653595,212.93277284987784,289.62748287151135,257.8835743067701,251.21797688506518,225.128361486625,179.20033680048002
0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,1,0,190.86211386108278,253.5788490796036,195.6179558153892,162.65048645308633,193.50627015568892,211.91072219330925,256.92096659003613,201.35508177735295,265.1262795718937,188.39271505016973,231.28784680979658,164.2471447700412,238.26334385648425
0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,1,0,181.6558741036831,231.2576392304821,216.05790412261427,204.9585044034092,156.04407186156612,232.61782104237503,208.76221638299748,322.85204543676906,253.18178702690966,272.7548080033909,224.7206985530807,135.82227116916428,230.0216395479276
1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,171.15606736648257,207.95218443066497,277.5277230481927,252.18922053173765,199.42823552902325,179.58539764718702,164.38161550875458,205.807336167981,210.60933805072926,143.9840470999244,255.3611928317108,168.97343129343201,318.5118387984123
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198.38855863634942,156.3772970560504,267.2360884302936,185.6968302102955,148.5415027265944,231.73425247782856,214.32657417520622,215.30521651477127,257.4605709227348,221.00015480645033,174.39051555770217,244.7946268457107,185.65179104799716
0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,232.49251568736508,206.0476964106695,270.2971263975966,226.1268241152779,212.02938046059867,237.9315105971755,244.85764584045262,223.45947893427228,286.777147329613,192.0736427768198,191.05818511709225,251.78346504175,325.4794329760492
1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,237.8025292197034,250.13831644986922,171.58197381686784,198.48934438971267,192.62870822475824,228.39571347873627,209.26404049043612,224.1057497810327,232.61192036762762,188.74878648592036,236.61518325564225,233.84431480527587,272.3207728382123
1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169.18257860516027,149.7173241749589,225.51610237361794,148.52586327461776,176.78448601623452,170.0862985171543,188.7089827725262,231.62158903749705,251.88518018584466,230.4041726375394,284.7990251981513,258.9513973767965,208.2071363548089
0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,233.21910563296763,248.96326294272177,332.07906069747935,237.15596322887802,274.7444394141758,247.06929324095552,195.57997178139175,253.3631889899019,240.35790450095737,173.02997750754957,211.30728847179827,259.4562179541064,209.1075975207241
0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,226.8975463657839,209.00619484965205,232.06821821309808,210.81638417896272,250.6858262222437,251.6565055509775,290.38140938885175,277.6530552529901,198.5007582683604,246.79113327346533,270.490617431831,234.47239291752788,247.49026046447423
0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,1,0,263.7996470212982,289.0855976168416,221.09130840605425,192.77438227463102,218.05066725614958,265.69651991248827,230.2561046814446,175.12790334027835,228.7755242781047,219.39040058661595,209.6576731994894,173.16844059696822,248.45160534934706
0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,0,228.3322279660899,257.0733111119737,211.17198029054066,305.6887969617618,264.48948137878375,232.54191719113308,238.81719886419276,237.39066518858507,207.84189347138255,246.95584598186653,227.3338649331253,248.2976153518522,235.00524441382564
1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,212.92729976024543,201.87311838593348,205.47933065462894,179.9133422256438,200.75428473259134,254.12916650231108,245.77268768671667,166.6877661910121,252.91464169306937,177.1440920876044,294.89965547169027,189.95422786208718,255.66799573792287
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,267.1355990883673,270.19154872807815,221.33903980388024,189.673412102495,266.65415497573883,162.24647115649827,215.7773397801059,185.649807548171,225.00633640289323,154.71820689667442,237.43997027260414,253.42650257940545,303.0934011491844
0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,225.9085983392,200.04743072998343,243.59842611706932,292.8995956252367,219.27613298258348,254.83775017293232,207.9646603533788,211.44161654554466,270.9409476193015,265.05930161015965,232.04366335999467,182.69974557079388,229.06230663313258
0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,218.95655110436726,251.90864905105866,165.41272655983016,241.5227051717334,196.55600506183364,273.195019287528,214.73002850213595,260.57123201298884,165.99249957801987,234.04477245917403,276.83829064188916,270.1288697397856,263.90057088193197
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,247.09547711470668,146.14018747323692,242.98243101423176,188.94625480254848,266.2166047034145,187.21920738350423,216.16986229042516,291.53581417120256,165.47143867582517,270.2606120362528,262.46589614779776,254.35407423796096,186.02961396724976
0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,253.36949690549716,253.17867756494502,285.579863896259,287.19470686788753,242.07205019976382,287.9672834394603,254.14487473702454,308.9787974700037,252.19889355507874,168.78407822242917,196.89507139455574,220.43476101657785,276.0191074582188
1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,257.66115162969214,232.70865797660085,250.88929308182998,108.57953989628975,237.6204049393811,178.92583540377112,164.0212739741288,223.41387150561985,278.48962987834534,203.69934437865484,318.68210272219085,270.9933099070714,168.75561817673875
0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,0,185.1397579288921,231.31762449769053,167.75663043937982,272.77129078727546,204.35179399576356,233.31682489303165,279.41109314061987,169.15142742849847,201.47138463925324,248.91397726067973,217.1628562956692,200.29595433538572,281.37293425681645
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,335.1099905300168,234.57052663524942,246.28262613814158,157.46303644198161,225.87623447094316,209.36101838349796,236.1722081111197,191.339484139435,209.48951192350518,269.4042429132402,158.13926028481598,209.78621821480968,221.83514922160236
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,242.76805567932843,207.71987247814786,187.70868724569993,235.19625673968392,139.99817029993454,225.35143103094873,303.99900184107287,243.17799295055306,197.7083561973535,254.01412021642687,239.3071022123808,204.2345285704833,210.82836121720854
0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,212.1946425785731,225.00730937501504,288.3735491658816,187.57988052551727,255.84494375667208,279.9207624764694,283.05111159618684,220.5531562207883,281.27715930914286,297.6065759098454,182.3454501449557,239.36256233768745,290.2571043785102
0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,231.46117269255515,218.12291357572548,192.0202961012647,314.5444676095118,262.68858959028,172.16549555334166,275.0375057639071,203.12809826290632,170.0499636120467,273.12676644362887,261.74782189389214,309.71849361452985,191.556816898601
1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146.47316710981238,211.43569335864152,248.55894438393858,195.79634406717832,133.01120610305878,144.34494840042905,270.17070670101066,269.02024958695085,266.1457163211435,253.40356760681806,238.91794420942819,219.10955435067208,208.3060939241522
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,266.50048366238144,227.24632996167318,242.20552717644458,259.24020634015625,196.40064765823698,251.93014930502468,238.05980320131735,224.63714684328858,340.0520571333195,255.94247684695716,237.69576468336672,239.92780504263706,202.13706164472845
0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,186.97342197096924,238.6980064627107,204.64309746440907,280.5799577442167,246.42048937373258,243.58592054855822,133.56939432595877,251.65509889712357,312.0352256253855,269.36786495161965,295.54803590695394,242.8443922600461,275.3717480322874
0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,252.78974274431303,227.7756276061752,224.55915545625626,226.85791833157117,195.07261088168627,212.94774947248865,292.5497589788492,256.27960386279864,302.63801035763765,272.71645961510944,299.84160207003185,316.7941597598738,317.2114126221368
0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,1,0,248.6542452495978,236.38865971914268,208.54943772197413,253.4244524932226,250.1770089111272,278.8746646635186,240.45089001219918,233.6972448357402,171.9673733770072,243.06069979262926,265.2453514210623,174.79089043254285,202.56070749098063
1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,208.69823515257352,230.041158554412,287.59194316607204,277.9328089917483,233.01504811714818,194.02117552863402,211.49194003605842,213.23162007552997,241.39195164096617,245.9106634873712,235.80822851991238,272.0186964094932,197.09970024222986
1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,260.47219091086276,241.04981187650034,174.082353826067,191.6134814169141,158.77239347592817,279.46691452651197,205.85446126741024,186.8249614385346,199.00279826674733,170.60047245513323,333.0870088605203,180.80854814836295,188.2225686331455
0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,237.69373078444573,229.8161001275679,215.25049099716125,267.63799609345546,277.25159338996383,245.7385680679094,219.82441139887766,242.86147555260428,252.76779090070733,215.65845729219345,212.6474902451973,277.55749244694,236.1973597030293
1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,195.36435071100814,278.2516082406183,164.86106959030798,178.84781384343023,204.07247623923482,183.47942828441586,197.22905024000485,162.81955370516837,205.66401818800483,212.0855558352584,186.94838268787743,175.9475861314347,202.44061140598933
0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,0,290.07180347610824,239.61242575365688,243.96335562380588,209.10866497226652,240.758922743475,258.8714171091861,243.4262206965158,208.33367443306676,230.0919743865958,217.51315550449132,258.31216297337374,209.388232184479,190.12362576008076
1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,342.4782849183954,213.09622651542196,246.0300834654533,172.09683025533207,222.56596141459937,259.4688058479077,149.8601836334655,128.65217827929558,213.89170790490255,209.2018768197397,152.09644564936204,282.02893594748633,202.70672730484281
1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,256.9419989603422,203.752118550189,254.06664658659335,259.43696791926874,184.49808363331698,229.99795969306334,168.10436337243704,209.62952030972622,182.23733371169322,298.81931898126794,249.63870196099646,177.77538126883098,185.90822457580893
1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,203.88505691798264,154.79721574844922,212.0812524197177,232.86773903652954,217.52302509085476,216.22478141614096,161.91995835523346,192.3955094718189,168.51702262218572,179.2082426670263,283.2170905560055,260.84623704324787,220.16302934756843
0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,1,247.96238949360853,210.0752081751524,192.57137867464957,197.5788119974027,277.48135374301916,110.44006386182842,255.99346960983766,263.70446441389026,250.80301972448697,263.620639033669,216.77659359812353,304.234147079493,224.98859989565457
0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,277.2761898214495,256.9581337143128,218.61353752228342,220.85932437494336,234.99229909331325,201.21848237525072,273.7487654589595,232.57658990783918,203.0928248263224,321.90216976307283,247.22312143848183,221.63594649851927,329.70172499713055
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164.44803071658262,156.65535269604516,244.8802284035364,185.15238853659588,263.9807371474542,207.43204136275858,193.8738176964418,263.4222807305212,219.76104987496547,186.827382558135,267.82970138614866,232.49006215888605,214.8315077622395
0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,0,191.7781624385409,276.56987340268233,279.721659439845,306.0799653478233,193.42526584458068,259.3915455067435,285.3488943451859,165.58488054906496,271.02157709510544,267.8249340427507,242.05575921200014,214.36547236765858,341.93183257681113
0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,0,261.7326571589381,244.31888433581858,148.27011127936797,245.97361556625233,234.74015926805495,329.2127279613869,93.33125263667091,234.9415881760516,151.19650197217388,184.00080820255099,239.37971142280432,250.03582018428472,262.3301404743734
0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,352.49922707643935,231.2584023308848,226.63799593016137,238.73450207700097,249.84617546448123,249.82537722341797,223.9360350240501,246.39272647409862,208.79768976776958,347.72385500348304,200.88231384413382,248.30735359503376,230.04797015021765
0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,279.43925266446234,232.14833810756122,231.83963895378065,256.1616565825178,262.1158127783351,227.1549873241789,310.8616889623229,208.52775714807572,159.54651467880785,203.56323679544897,208.25263056729972,302.6004221260338,282.381596787869
0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,309.75894000115784,269.6062619123621,170.4883432100675,281.0807419109945,330.68899569705525,267.45127695056607,210.55788745807862,258.3564998225186,218.443198038003,258.0940769199166,301.615030854917,253.0637029296317,274.140029656951
1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,267.4178580597344,198.05182957059623,242.18515731913857,220.88631875269792,191.43590131387634,230.83288581346653,291.54703562147404,249.81315355047957,192.1665108931546,196.04587816606562,165.65084530008926,237.54750930682917,200.34684133888206
0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,260.84311948881344,175.83253826767614,146.7416387138797,140.3180375936563,214.81883416514754,185.42085869924352,234.55010137342293,265.15305605374624,198.43582920898618,189.49215677141044,227.58501249742298,257.69458564688983,275.67463482218955
0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,0,294.28334064625045,289.2696762511418,256.7138962482197,202.43243145000415,211.37971420133422,252.4894189780156,221.19544128185305,159.12370575354626,226.86987832665662,288.4560996626681,243.92850836645616,306.57049797884383,255.8555410703872
1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131.36619574879904,191.22179373968177,184.40982950479037,262.34581535511967,258.1662938830165,195.7174896983924,206.85542088570526,176.38969742385146,129.55550308482287,236.17744618121597,193.1723655344664,245.06622092592016,189.2315246251123
0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,1,0,203.79250769958063,249.13281406537155,249.9427212369802,207.677722879634,247.1190632756245,303.4940479133145,202.09076888190933,284.3591818747615,206.96766735242696,232.63494046957874,261.19648595284957,260.5187809607274,281.16124882939414
0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,223.68804997487314,268.1922887663563,229.83386331662854,250.84429056850146,291.701140555515,182.5605129252907,255.74069858110155,277.666355441129,200.58922126877445,239.88893391397156,223.64261802667733,262.0010394473961,256.86863577876835
0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,0,167.01946557971758,189.01640716166713,238.65672608532745,235.9354628604608,169.14326580969527,302.9553584137534,237.81507436782076,257.58385525854175,208.24124893510887,194.67002787475235,180.70248883145945,201.47048827960293,210.41760259774898
