@RELATION 'my_relation: -C 13'

@ATTRIBUTE 1 {0,1}
@ATTRIBUTE 1_5 {0,1}
@ATTRIBUTE 1_6 {0,1}
@ATTRIBUTE 2 {0,1}
@ATTRIBUTE 2_13 {0,1}
@ATTRIBUTE 2_3 {0,1}
@ATTRIBUTE 2_3_12 {0,1}
@ATTRIBUTE 2_3_4 {0,1}
@ATTRIBUTE 2_3_4_10 {0,1}
@ATTRIBUTE 2_3_4_11 {0,1}
@ATTRIBUTE 2_3_9 {0,1}
@ATTRIBUTE 2_8 {0,1}
@ATTRIBUTE 7 {0,1}
@ATTRIBUTE att1 numeric
@ATTRIBUTE att2 numeric
@ATTRIBUTE att3 numeric

@DATA
1,1,0,0,0,0,0,0,0,0,0,0,0,0.6571923524069804,0.6826354408505482,0.679657054054279
0,0,0,1,0,1,0,1,0,0,0,0,0,0.138986420827529,0.5328021627885114,0.035469241319197986
0,0,0,1,0,1,0,1,0,1,0,0,0,0.5866489849508846,0.6097447450044554,0.09231126635681175
0,0,0,1,1,0,0,0,0,0,0,0,0,0.5032564313927479,0.7501540823717321,0.5206904799822476
1,0,0,0,0,0,0,0,0,0,0,0,0,0.7735562638790603,0.8655126320027385,0.7532548548285358
0,0,0,1,0,0,0,0,0,0,0,0,0,0.7015496219036633,-0.13862706121369045,0.7056037735912274
1,0,0,0,0,0,0,0,0,0,0,0,0,0.5661467459142903,0.663752608537735,0.3113385145062828
1,0,1,0,0,0,0,0,0,0,0,0,0,0.4615911250584974,0.044664124472841626,0.9881857229917552
0,0,0,1,0,0,0,0,0,0,0,1,0,0.5419940620281088,0.9939062964530757,0.492603019532438
0,0,0,1,0,0,0,0,0,0,0,1,0,0.008511321421322826,0.13737270881253827,0.7578342575120636
0,0,0,1,0,1,1,0,0,0,0,0,0,0.4285864910217513,0.9883455923086432,0.9271135725929974
0,0,0,1,1,0,0,0,0,0,0,0,0,0.01733950855824551,0.446022864980119,0.41583744194431327
0,0,0,1,0,0,0,0,0,0,0,1,0,0.74740900474491,0.09499856807236651,0.014388619611473197
0,0,0,1,1,0,0,0,0,0,0,0,0,0.8273904201796036,0.524716997920141,0.15526341529319787
0,0,0,1,0,0,0,0,0,0,0,1,0,0.43692922632720943,0.8358246181376672,0.922685269497339
0,0,0,1,0,1,1,0,0,0,0,0,0,0.7557372724054907,0.8012392418834192,0.8713176810847343
1,0,0,0,0,0,0,0,0,0,0,0,0,0.608789711269241,0.5762538405431049,0.6727597315564158
0,0,0,1,0,1,1,0,0,0,0,0,0,0.7443324078548256,0.10410417746947165,0.7881653558237686
0,0,0,1,0,0,0,0,0,0,0,0,0,0.04230023327758903,1.0257219373631241,-0.17109821206833592
0,0,0,1,0,1,0,1,1,0,0,0,0,0.3439273235188057,0.47878337149321737,0.6177725112880467
0,0,0,1,0,0,0,0,0,0,0,0,0,0.641558879809076,0.22893732081084484,0.03777385653637083
0,0,0,1,0,1,1,0,0,0,0,0,0,0.5610719355283599,0.8188868786129141,0.505175552898971
0,0,0,1,1,0,0,0,0,0,0,0,0,0.004929440274737074,0.9625313517188665,0.5039234062804349
1,1,0,0,0,0,0,0,0,0,0,0,0,0.3342366948023128,0.2505607561040203,0.19771987147770997
0,0,0,1,0,1,1,0,0,0,0,0,0,0.8628424557409812,0.563351075137005,0.04438595954937741
0,0,0,1,0,1,0,0,0,0,1,0,0,0.9026828107199271,0.7685029505196013,0.34119671966676146
0,0,0,1,0,1,0,0,0,0,1,0,0,0.7452597884229218,0.724732884932906,0.6956081876464011
0,0,0,1,0,1,0,0,0,0,0,0,0,0.509549350411986,0.7611466294241647,0.4035680574747839
0,0,0,1,0,1,0,1,1,0,0,0,0,0.550943441265952,0.26972943143056693,0.4270563251450541
0,0,0,1,0,1,0,1,1,0,0,0,0,0.44363210083463245,0.5081593458919315,0.6776367625452074
0,0,0,1,0,1,0,0,0,0,0,0,0,0.34317693674359234,0.3884232298055924,0.36596267482106737
0,0,0,1,0,0,0,0,0,0,0,0,0,0.6020283947784026,0.41941891636376843,0.4661005074036924
0,0,0,1,0,1,1,0,0,0,0,0,0,0.6733188327495271,0.36145910913596513,0.6708095787745109
1,1,0,0,0,0,0,0,0,0,0,0,0,0.8584689757017462,0.46805289429263486,0.9936515198694655
0,0,0,1,0,0,0,0,0,0,0,1,0,0.9685102292494282,0.8440266941358967,0.47905514185994735
0,0,0,1,0,1,0,0,0,0,1,0,0,0.9989521645387491,0.4339852588090086,0.6094216058801494
0,0,0,1,0,1,1,0,0,0,0,0,0,0.34867854019493294,0.2688757987655408,0.8055296287701849
1,1,0,0,0,0,0,0,0,0,0,0,0,0.6164547571580908,0.12534057295734657,0.5681041492033018
0,0,0,1,0,1,0,1,0,0,0,0,0,0.5769956714238583,0.31787542674677893,0.35623606031486965
0,0,0,1,0,1,1,0,0,0,0,0,0,0.8413765157289502,0.4821403002706435,0.9277100995799928
0,0,0,0,0,0,0,0,0,0,0,0,1,0.5019191424876663,0.18049585805088297,0.6189164633151821
0,0,0,1,1,0,0,0,0,0,0,0,0,0.7512391459885777,0.4179437870606907,0.34616092617581196
0,0,0,1,0,1,1,0,0,0,0,0,0,0.7084640239429363,0.6595898203037927,0.29045035920557905
0,0,0,0,0,0,0,0,0,0,0,0,1,0.3541894145858028,0.8968836430074507,0.8405719766896254
0,0,0,1,0,1,1,0,0,0,0,0,0,0.08313339549333376,0.977012508485705,0.7064435326852623
1,1,0,0,0,0,0,0,0,0,0,0,0,0.19416049950548575,0.2518936046965121,0.1818577548517546
0,0,0,0,0,0,0,0,0,0,0,0,1,0.7776308692480467,0.786938807568405,0.6977832409211879
0,0,0,1,0,1,0,0,0,0,1,0,0,0.6651078705690199,0.5703127963557123,0.6932965455414012
1,0,0,0,0,0,0,0,0,0,0,0,0,0.3240195453364851,-0.08315662899498555,0.682231579471446
0,0,0,1,0,1,0,1,0,1,0,0,0,0.24914434428127008,0.09574686357363749,0.6666791216797572
0,0,0,1,0,1,1,0,0,0,0,0,0,0.9883070780517607,0.31743794128268055,0.6505536351882442
0,0,0,1,0,1,0,0,0,0,1,0,0,0.9824922334265298,0.3314615970135204,0.11114147413866982
0,0,0,1,0,1,1,0,0,0,0,0,0,0.48199415735454376,0.3953803426829394,0.2542953246636146
0,0,0,1,0,1,0,0,0,0,1,0,0,0.01993227352869209,0.6355556579124999,0.11549251961220453
0,0,0,1,0,1,1,0,0,0,0,0,0,0.9117791145723473,0.9018866336473201,0.8391674437742455
0,0,0,1,0,1,0,0,0,0,1,0,0,0.18969730480301905,0.34567969600280035,0.3634974138073608
0,0,0,1,0,0,0,0,0,0,0,1,0,0.2583419714102858,0.8187382492551293,0.4604198868753543
0,0,0,0,0,0,0,0,0,0,0,0,1,0.44101471901702816,0.07179681453797915,0.7221283146653725
1,0,0,0,0,0,0,0,0,0,0,0,0,0.4753047945548223,0.32555073742750007,0.5566848222194538
0,0,0,1,0,1,0,0,0,0,1,0,0,0.5266779608440391,0.5132863081138712,0.8202491338579151
0,0,0,1,0,1,0,0,0,0,1,0,0,0.9014906852396882,0.04663448559613281,0.9458775989088114
0,0,0,1,0,1,0,0,0,0,1,0,0,0.8978846861307154,0.7347003157425698,0.865372408174017
0,0,0,1,0,1,1,0,0,0,0,0,0,0.22253220870373147,0.44667626430727436,0.5735644238904702
0,0,0,1,0,1,0,1,1,0,0,0,0,0.9298981647899625,0.7466964596900014,0.36090122773261013
0,0,0,1,0,1,1,0,0,0,0,0,0,0.061808247355038315,0.5048142422633257,0.3610487476657097
0,0,0,1,0,1,0,0,0,0,1,0,0,0.5792411942845656,0.819200928868672,0.3047551688887955
0,0,0,1,0,1,0,0,0,0,1,0,0,0.7630283584183745,0.2701589449931825,0.804181853373369
0,0,0,1,0,1,1,0,0,0,0,0,0,0.6731965639206101,0.1245485331510936,0.8776416386362793
0,0,0,1,0,1,0,1,1,0,0,0,0,0.2603134817092806,0.8779494086236331,0.6032039116304123
1,0,1,0,0,0,0,0,0,0,0,0,0,0.689731361497675,0.9704943243445213,0.6497669920475951
0,0,0,1,0,1,1,0,0,0,0,0,0,0.6687481884564854,0.32847049248963456,0.6320857795075655
0,0,0,1,0,1,0,1,1,0,0,0,0,0.12548772450018386,0.7804234701182986,0.6401586606658006
1,0,1,0,0,0,0,0,0,0,0,0,0,0.1276912309517345,0.022239578013392047,0.7876600266703709
0,0,0,1,0,1,1,0,0,0,0,0,0,0.3713064910458056,0.7528985192150773,0.2772808387557305
0,0,0,1,1,0,0,0,0,0,0,0,0,0.7921708693927985,0.7609320567853213,0.37249517363333307
0,0,0,1,0,1,0,1,1,0,0,0,0,0.36831955687098605,0.7272238133412671,0.7547205044452706
1,0,0,0,0,0,0,0,0,0,0,0,0,0.40044646898438174,0.3531824087399703,0.2736308516039181
1,1,0,0,0,0,0,0,0,0,0,0,0,0.5951124765550397,0.20999260426569433,0.8497252064912869
0,0,0,1,0,1,0,1,0,0,0,0,0,0.3005523222011953,0.7106298755905212,0.7341781501724888
0,0,0,1,0,1,0,1,0,1,0,0,0,0.27799700636447877,0.3477150670394781,0.14888204634557367
0,0,0,1,0,1,0,1,0,0,0,0,0,0.23660041260072784,0.7066230595855497,0.3376119301607674
0,0,0,1,0,1,0,1,0,1,0,0,0,0.4955604394509321,0.1295331259947773,0.49244719668563375
0,0,0,1,0,1,0,1,1,0,0,0,0,0.936039754684222,0.5383541745712046,0.06508792247168771
0,0,0,1,0,1,1,0,0,0,0,0,0,0.33961713050921516,0.7848254037668708,0.48149485538847614
0,0,0,1,0,1,0,1,0,0,0,0,0,0.4620514280077471,0.8583572110992704,0.7260162597360409
0,0,0,0,0,0,0,0,0,0,0,0,1,0.7943923979259154,0.12210895989505177,0.6486947408313548
0,0,0,1,0,1,0,0,0,0,1,0,0,0.47758009001149515,0.4460238618562261,0.19012550767914693
0,0,0,1,0,1,0,1,0,1,0,0,0,0.55879723199998,0.540344741472926,0.5013719961467796
0,0,0,1,0,1,0,1,0,1,0,0,0,0.02268902989021282,0.34528314929812254,0.4262064860105236
0,0,0,1,0,1,1,0,0,0,0,0,0,0.5722420984829765,0.8480831057871913,0.8984552581381756
0,0,0,1,0,0,0,0,0,0,0,0,0,0.4078682969551907,0.46481165696920046,0.20854306768725211
0,0,0,1,0,1,1,0,0,0,0,0,0,0.8406040619775633,0.3007075692620098,0.8186879443318127
0,0,0,1,0,1,1,0,0,0,0,0,0,0.8887997549495772,0.5023492525038753,0.1299587125187308
1,0,1,0,0,0,0,0,0,0,0,0,0,0.991376956172123,0.21485032473472576,0.9509683343396748
1,0,1,0,0,0,0,0,0,0,0,0,0,0.8722566538601,0.123727265883109,0.2711710743387309
0,0,0,0,0,0,0,0,0,0,0,0,1,0.3501442217941758,0.5440840195504743,0.4620179551288818
1,0,1,0,0,0,0,0,0,0,0,0,0,0.8623185925000189,0.15518068582895106,0.512810973843504
0,0,0,0,0,0,0,0,0,0,0,0,1,0.7250799842522493,0.7506119973275386,0.5479920569712243
0,0,0,1,0,1,0,1,1,0,0,0,0,0.7136749917152907,0.264405443413228,0.587364597550478
0,0,0,1,0,1,0,0,0,0,1,0,0,0.30457924631272726,0.041832740065537055,0.5623626119978513
0,0,0,1,0,1,1,0,0,0,0,0,0,0.012027018214296747,0.8802214393186624,0.7738663673235237
0,0,0,1,0,1,0,1,1,0,0,0,0,0.3812325264780053,0.7552969176766318,0.3009186547944569
1,1,0,0,0,0,0,0,0,0,0,0,0,0.593285722532428,0.26748243510355507,0.6175618708290818
0,0,0,0,0,0,0,0,0,0,0,0,1,0.5799257548407856,0.28638086722082545,0.8470431279958982
1,1,0,0,0,0,0,0,0,0,0,0,0,0.13842408235645376,0.7066650978663194,0.6401875636206948
1,0,1,0,0,0,0,0,0,0,0,0,0,0.7707974127543499,0.8533210561680897,0.7849796867812647
0,0,0,1,0,1,1,0,0,0,0,0,0,0.7754156043915598,0.1845998020248275,0.4880794329756548
1,0,1,0,0,0,0,0,0,0,0,0,0,0.4092853682811368,0.8238794685483968,0.3460173462167766
0,0,0,0,0,0,0,0,0,0,0,0,1,0.06012574096042922,0.7229573381281004,0.5589102372741787
0,0,0,1,0,1,1,0,0,0,0,0,0,0.05264076407267071,0.5327927274622554,0.8332375997333233
0,0,0,1,1,0,0,0,0,0,0,0,0,0.20347342794096357,0.41687453390224183,0.03147310293921146
0,0,0,1,0,1,0,1,1,0,0,0,0,0.4811818446804166,0.28614541574064756,0.004092501696691397
0,0,0,1,0,1,0,1,1,0,0,0,0,0.19835460183604658,0.2780990782030014,0.35830744140251203
0,0,0,1,0,1,0,1,1,0,0,0,0,0.9253912575755247,0.7149802451598959,0.5516648386729467
0,0,0,1,0,0,0,0,0,0,0,0,0,0.4992990104125117,-0.36047798855675034,0.5739670236574214
1,0,1,0,0,0,0,0,0,0,0,0,0,0.6472380411881232,0.05986074598091351,0.19857546972859186
0,0,0,1,0,1,1,0,0,0,0,0,0,0.6500444841614902,0.6412168499106358,0.9633450629061682
0,0,0,1,0,0,0,0,0,0,0,1,0,0.20386066825871585,0.06331951702527583,0.1892813071203302
0,0,0,1,1,0,0,0,0,0,0,0,0,0.09328759290055022,0.3228092132078013,0.48472807304498255
0,0,0,1,1,0,0,0,0,0,0,0,0,0.8383516787697394,0.7372758767029879,0.23285921079014593
0,0,0,1,0,1,0,1,1,0,0,0,0,0.17477089741837792,0.1612752418310731,0.12298548082239968
0,0,0,0,0,0,0,0,0,0,0,0,1,0.0966011108400302,0.4626511528449203,0.38449297752459444
0,0,0,1,0,0,0,0,0,0,0,1,0,0.1775420323615804,0.24960838944164276,0.8539835809703563
0,0,0,1,0,1,0,0,0,0,1,0,0,0.6458107286653856,0.031976749868786625,0.597095340481938
0,0,0,1,1,0,0,0,0,0,0,0,0,0.8415272595218417,0.21800810161314532,0.672033474485094
0,0,0,1,1,0,0,0,0,0,0,0,0,0.2405420893671344,0.2720874246768852,0.8327459634136606
1,0,0,0,0,0,0,0,0,0,0,0,0,0.4465194259817772,0.2569765073183738,0.7904624855324117
1,0,1,0,0,0,0,0,0,0,0,0,0,0.606336101658901,0.6869042352095865,0.8412223689489513
1,0,1,0,0,0,0,0,0,0,0,0,0,0.18371717718565805,0.20243719331740273,0.9601761927158751
0,0,0,1,0,1,1,0,0,0,0,0,0,0.1732996501168973,0.6216550189797448,0.5897692467829014
0,0,0,1,1,0,0,0,0,0,0,0,0,0.07621546837469928,0.8277225225048561,0.6693214140169443
0,0,0,1,0,1,1,0,0,0,0,0,0,0.47095741179346207,0.8912771172665422,0.17370366466302878
1,0,1,0,0,0,0,0,0,0,0,0,0,0.49081007542632826,0.4320551264888659,0.7156028734878189
0,0,0,1,0,1,1,0,0,0,0,0,0,0.2921199387534654,0.873607639045784,0.60180438975024
0,0,0,1,0,1,0,0,0,0,1,0,0,0.9428865455456443,0.46800783556914305,0.8140620677111369
0,0,0,1,0,1,1,0,0,0,0,0,0,0.3635467558776452,0.24103272544877152,0.27543593765335317
0,0,0,1,0,1,0,0,0,0,1,0,0,0.15476304957350684,0.9545965830344543,0.30814101229491275
0,0,0,1,0,0,0,0,0,0,0,0,0,0.484305482137229,0.703726167748643,0.2102475133545612
1,0,0,0,0,0,0,0,0,0,0,0,0,0.7314429345046993,0.7070786322768311,0.42292996758552676
1,0,1,0,0,0,0,0,0,0,0,0,0,0.20846642190931564,0.8716772953445295,0.6561310650506391
0,0,0,1,1,0,0,0,0,0,0,0,0,0.476321810270383,0.09967652374796698,0.22306441359887008
0,0,0,1,0,1,0,0,0,0,1,0,0,0.7183744524407916,0.24035047983983238,0.31027353866361795
0,0,0,1,0,1,0,1,0,1,0,0,0,0.06458157728953484,0.07111496232596581,0.9750358982031133
0,0,0,0,0,0,0,0,0,0,0,0,1,0.8780209997751495,0.9061762796947428,0.16053969582141225
0,0,0,1,0,1,0,1,0,0,0,0,0,0.4488391636860593,0.36984311214745674,1.0345090648743658
0,0,0,1,0,1,0,1,1,0,0,0,0,0.5406105185680736,0.568832750673777,0.4112790927213268
0,0,0,1,0,1,0,1,0,1,0,0,0,0.2629857476681605,0.18903474375943985,0.3573501460516343
0,0,0,1,0,0,0,0,0,0,0,1,0,0.8523333985685876,0.08701536529500142,0.025321600335587613
0,0,0,1,0,1,0,0,0,0,1,0,0,0.4232771234948747,0.7214393816812278,0.22011475325807395
0,0,0,1,1,0,0,0,0,0,0,0,0,0.2702545455527705,0.19566213964089318,0.46309732260398984
0,0,0,1,0,1,1,0,0,0,0,0,0,0.17746797422564342,0.506169183069184,0.23323013330323128
0,0,0,1,0,1,0,1,0,0,0,0,0,0.5623929181671282,0.45847764659176116,0.6416095808473091
0,0,0,1,0,1,0,1,1,0,0,0,0,0.634130307155826,0.6071821512482102,0.7231753138899552
0,0,0,1,0,1,0,1,0,1,0,0,0,0.7811177662329215,0.09820927654732603,0.14788328981701104
0,0,0,1,1,0,0,0,0,0,0,0,0,0.08180339645050072,0.14469487408089132,0.9331446188198418
0,0,0,0,0,0,0,0,0,0,0,0,1,0.515647552592145,0.21012379485988086,0.6094418880428073
1,0,1,0,0,0,0,0,0,0,0,0,0,0.23795869445659978,0.1158968787632666,0.8410355837105049
1,0,1,0,0,0,0,0,0,0,0,0,0,0.4214842247924123,0.1493735254217915,0.33730304821394064
1,0,1,0,0,0,0,0,0,0,0,0,0,0.46103313375832633,0.820674993092657,0.13435515185543767
1,1,0,0,0,0,0,0,0,0,0,0,0,0.17309386291255902,0.613737948848753,0.8891001236813438
0,0,0,1,0,0,0,0,0,0,0,1,0,0.3069693799492217,0.04852816637456925,0.3001348685519334
0,0,0,0,0,0,0,0,0,0,0,0,1,0.19447730963595788,0.9148244772946287,0.728619629492157
1,0,1,0,0,0,0,0,0,0,0,0,0,0.21674460190124567,0.82330025543233,0.8993681147588869
0,0,0,1,0,1,1,0,0,0,0,0,0,0.4722156554244211,0.6733030440543019,0.14398459310099554
0,0,0,1,0,1,1,0,0,0,0,0,0,0.059850465792011476,0.0950538884985983,0.9211530542440666
1,0,1,0,0,0,0,0,0,0,0,0,0,0.5964228387787202,0.3396434440980909,0.7625745075236532
1,0,1,0,0,0,0,0,0,0,0,0,0,0.7572752779967568,0.09038330227898206,0.0015887986849015823
0,0,0,0,0,0,0,0,0,0,0,0,1,0.7797969218666849,0.17970344837040886,0.2402622408028957
0,0,0,1,1,0,0,0,0,0,0,0,0,0.9374716863620938,0.5065853673825905,0.788635630182764
1,0,0,0,0,0,0,0,0,0,0,0,0,0.8030775558232485,0.5682136069918224,0.5811456224014897
1,1,0,0,0,0,0,0,0,0,0,0,0,0.5858316746936826,0.8339352465374881,0.6675202163975716
1,1,0,0,0,0,0,0,0,0,0,0,0,0.6044730274877547,0.3215241046867573,0.886846181499877
1,0,1,0,0,0,0,0,0,0,0,0,0,0.32118350466083956,0.7191832862350702,0.7588713854558287
0,0,0,0,0,0,0,0,0,0,0,0,1,0.3150644406750963,0.5314696712531248,0.9531040833996435
0,0,0,1,0,1,0,0,0,0,1,0,0,0.5609202768382774,0.3868370291842974,0.42222719025905864
0,0,0,1,0,1,0,1,0,1,0,0,0,0.40553352399976295,0.5154425946266111,0.5068802832561526
0,0,0,1,0,1,0,1,0,1,0,0,0,0.9070706048948124,0.4852901746127739,0.5317211599891742
0,0,0,1,0,1,1,0,0,0,0,0,0,0.5088658546617709,0.1790298649498735,0.7531356037472214
0,0,0,1,0,1,1,0,0,0,0,0,0,0.1938815838359591,0.34000218602590904,0.11980049182863883
0,0,0,1,0,1,0,1,1,0,0,0,0,0.2939014279664507,0.49631039311529446,0.19375418586501703
0,0,0,1,0,1,0,0,0,0,0,0,0,0.36988421146969575,0.431097588678533,0.5695539545097822
1,0,1,0,0,0,0,0,0,0,0,0,0,0.892868865320109,0.4108325526115961,0.5915555713156126
0,0,0,1,0,1,0,1,1,0,0,0,0,0.14573635468964197,0.728036334026583,0.3672256874268697
0,0,0,1,0,1,0,1,1,0,0,0,0,0.9361945265415632,0.5257538744597523,0.20798993092655937
1,1,0,0,0,0,0,0,0,0,0,0,0,0.29398564219621837,0.9558899943262409,0.15175844365362057
1,0,1,0,0,0,0,0,0,0,0,0,0,0.9187384266527693,0.28266199446931506,0.6087887656939066
0,0,0,1,0,0,0,0,0,0,0,1,0,0.4930470712742697,0.8245918148251372,0.7350483296601892
0,0,0,1,0,1,1,0,0,0,0,0,0,0.7743138914215323,0.3717545585614068,0.3090879218061967
0,0,0,1,0,1,0,0,0,0,1,0,0,0.07240282990262814,0.0907737048163133,0.21772689022248337
0,0,0,1,0,1,0,1,0,1,0,0,0,0.9522593061036969,0.7287145052795644,0.5542325929842368
0,0,0,1,0,1,0,0,0,0,1,0,0,0.013766501178593904,0.7939528869382997,0.1157085944626094
0,0,0,1,1,0,0,0,0,0,0,0,0,0.8028756914871739,0.5209501130290485,0.44826049275954916
0,0,0,1,0,1,0,1,1,0,0,0,0,0.05702487179488158,0.17638356910088127,0.2545474130176344
0,0,0,1,0,0,0,0,0,0,0,1,0,0.7290416450828408,0.4530962633550487,0.6976795284564905
0,0,0,1,0,1,0,1,1,0,0,0,0,0.3020610489725616,0.7236108500404357,0.08018142116297844
0,0,0,1,0,1,1,0,0,0,0,0,0,0.5439911936479014,0.2046914046233813,0.346773191462465
1,0,0,0,0,0,0,0,0,0,0,0,0,0.682411777221986,0.35135508853062225,0.5630472140020752
0,0,0,1,0,1,0,0,0,0,0,0,0,0.709362368918051,0.49603024373444077,0.9358273474410204
0,0,0,1,0,1,0,1,1,0,0,0,0,0.2992689318267939,0.6317097102497249,0.3238667441599501
0,0,0,1,0,1,0,1,1,0,0,0,0,0.037794017370896604,0.026705362287074208,0.41427484005679927
1,0,1,0,0,0,0,0,0,0,0,0,0,0.4338998096081841,0.14501094620348887,0.48544344378548665
0,0,0,1,0,1,0,1,0,1,0,0,0,0.06064844324776941,0.07839067644215447,0.4889347398060946
0,0,0,1,0,1,0,1,0,1,0,0,0,0.7010646964209621,0.5550564440774054,0.8969047592708441
1,0,1,0,0,0,0,0,0,0,0,0,0,0.9667378529526335,0.9745419708520249,0.46430381405692456
0,0,0,1,0,1,1,0,0,0,0,0,0,0.37796682614034716,0.8680820102369711,0.5506370200984703
1,1,0,0,0,0,0,0,0,0,0,0,0,0.9185638324321476,0.2325688463593628,0.4490976240401653
0,0,0,1,0,1,0,0,0,0,0,0,0,0.166209135029667,0.576981679729472,0.09126540794988691
0,0,0,1,0,1,0,1,0,1,0,0,0,0.40091312211528984,0.4505161297732768,0.7286853880723665
0,0,0,1,0,0,0,0,0,0,0,1,0,0.6636608458093556,0.9375261524468591,0.06645027730620223
0,0,0,1,0,1,0,1,1,0,0,0,0,0.866441543455231,0.26091120369402987,0.7419532260199024
1,0,1,0,0,0,0,0,0,0,0,0,0,0.019195516659863632,0.5846918984411564,0.8304313778590685
0,0,0,1,0,1,0,1,1,0,0,0,0,0.18209484328759185,0.8859510796861579,0.8688059716463836
0,0,0,1,0,0,0,0,0,0,0,1,0,0.8115929970448684,0.9198439149010211,0.6308164642637633
0,0,0,0,0,0,0,0,0,0,0,0,1,0.9019337730744083,0.5260471316606937,0.5734056747090704
0,0,0,1,0,1,1,0,0,0,0,0,0,0.5918561442618696,0.3963086960560386,0.6971418897666869
0,0,0,1,0,1,1,0,0,0,0,0,0,0.5500361324318442,0.9245132010454,0.3588252115018876
0,0,0,1,0,1,0,1,0,0,0,0,0,0.915883933101052,0.35947034655037935,-0.023234587864886524
0,0,0,1,0,1,0,1,1,0,0,0,0,0.27096461104423886,0.06814098055836726,0.6702709041682406
1,1,0,0,0,0,0,0,0,0,0,0,0,0.11085153321416907,0.7227306774950426,0.03587000252557093
1,0,1,0,0,0,0,0,0,0,0,0,0,0.5246754164850639,0.18285732416957812,0.8449521745299376
1,0,1,0,0,0,0,0,0,0,0,0,0,0.9812744904829627,0.1955527422853225,0.7599922327151748
0,0,0,1,0,1,1,0,0,0,0,0,0,0.44967621041315686,0.3309760955401092,0.5673294162617906
0,0,0,1,0,1,1,0,0,0,0,0,0,0.7248655905304796,0.6121404231354299,0.8486661902374757
0,0,0,1,0,1,1,0,0,0,0,0,0,0.3078626737867499,0.7782847437012567,0.1430151500681025
0,0,0,1,0,1,0,1,0,1,0,0,0,0.09817804279314624,0.6776641577022869,0.12309739462265001
0,0,0,1,0,0,0,0,0,0,0,0,0,0.5620546032440791,0.36100822744118904,0.7716710770198423
1,0,0,0,0,0,0,0,0,0,0,0,0,0.33213273011601685,0.5848715835978944,0.22067587631872088
0,0,0,1,0,1,1,0,0,0,0,0,0,0.5275588876969175,0.18437889489805226,0.5661343158571985
0,0,0,1,0,1,1,0,0,0,0,0,0,0.40523571289621574,0.3340800843763997,0.8010506784443174
0,0,0,1,0,1,0,1,0,1,0,0,0,0.030188345380205095,0.5374425160458743,0.9593240162486089
0,0,0,1,0,1,0,1,1,0,0,0,0,0.7003979876908071,0.0015280709303628903,0.48537859096441516
1,0,1,0,0,0,0,0,0,0,0,0,0,0.34323529945694087,0.10275833359224318,0.46076715060594187
0,0,0,1,0,1,1,0,0,0,0,0,0,0.15646280266266388,0.8221511279117465,0.11638157946916827
0,0,0,1,0,1,0,1,0,0,0,0,0,-0.03481483245841255,0.07544645715096787,0.3398755138266561
0,0,0,1,0,1,0,1,0,1,0,0,0,0.5935367796580931,0.03789511817621005,0.692804044713136
0,0,0,1,1,0,0,0,0,0,0,0,0,0.32711636265,0.14805900111566783,0.7461855645135029
1,0,0,0,0,0,0,0,0,0,0,0,0,0.4238949213534172,1.0157511448618384,0.5861562068535717
0,0,0,1,0,1,1,0,0,0,0,0,0,0.7037268384160533,0.9661376227216146,0.1906241311300605
0,0,0,1,0,1,1,0,0,0,0,0,0,0.9480337697679729,0.8670575468482202,0.8443774886237524
0,0,0,1,0,0,0,0,0,0,0,1,0,0.17360773188735257,0.7869026883248965,0.6933513411624375
0,0,0,1,1,0,0,0,0,0,0,0,0,0.36924063089707426,0.48009548055213835,0.9096201327097914
0,0,0,1,0,1,1,0,0,0,0,0,0,0.6441338927285983,0.46761422472069847,0.9799989221762021
0,0,0,1,0,1,0,1,0,0,0,0,0,1.1173705537110097,0.22335254013844125,0.29854970040171236
0,0,0,1,0,1,0,0,0,0,0,0,0,0.9440361066393113,0.23501541870861647,0.24528688889632844
0,0,0,1,0,1,1,0,0,0,0,0,0,0.38164416684536584,0.9419067495256751,0.8872930275860135
0,0,0,1,0,0,0,0,0,0,0,0,0,-0.19653340652387524,0.5360482993394867,-0.42413091964503474
0,0,0,1,0,1,0,0,0,0,0,0,0,0.8010776143075569,0.49623649862278885,0.5398479051001495
0,0,0,1,0,1,0,1,1,0,0,0,0,0.21682042988314132,0.6208520644859097,0.9094428538904011
0,0,0,1,0,0,0,0,0,0,0,0,0,0.09409116976045362,0.42359824575170724,0.5010023544441978
1,0,1,0,0,0,0,0,0,0,0,0,0,0.7190722192238153,0.8913302769038451,0.1908077251571868
0,0,0,1,1,0,0,0,0,0,0,0,0,0.718510069872835,0.3480904382024579,0.4076608010662479
0,0,0,1,0,0,0,0,0,0,0,1,0,0.33249427292932965,0.64157767386369,0.36392306103630634
1,0,1,0,0,0,0,0,0,0,0,0,0,0.52526164888714,0.3762190648002308,0.7319048227070828
0,0,0,1,0,1,1,0,0,0,0,0,0,0.9039321587329097,0.6199912786618402,0.7200770580990165
0,0,0,1,0,0,0,0,0,0,0,1,0,0.5620990836881792,0.3605866129731604,0.6220168786230194
0,0,0,1,0,1,1,0,0,0,0,0,0,0.4402683205553163,0.06981931284250786,0.3021527763272963
0,0,0,1,0,0,0,0,0,0,0,0,0,0.3030653850415906,0.7409010754765348,0.016531294159879972
1,0,1,0,0,0,0,0,0,0,0,0,0,0.7576361865977986,0.26339406444156277,0.12750864944485985
