@RELATION 'my_relation: -C 23'

@ATTRIBUTE 1 {0,1}
@ATTRIBUTE 1_16 {0,1}
@ATTRIBUTE 1_3 {0,1}
@ATTRIBUTE 1_3_10 {0,1}
@ATTRIBUTE 1_3_15 {0,1}
@ATTRIBUTE 1_3_5 {0,1}
@ATTRIBUTE 1_3_5_13 {0,1}
@ATTRIBUTE 1_3_5_14 {0,1}
@ATTRIBUTE 1_3_5_7 {0,1}
@ATTRIBUTE 1_3_5_7_11 {0,1}
@ATTRIBUTE 1_3_5_7_12 {0,1}
@ATTRIBUTE 2 {0,1}
@ATTRIBUTE 2_23 {0,1}
@ATTRIBUTE 2_4 {0,1}
@ATTRIBUTE 2_4_17 {0,1}
@ATTRIBUTE 2_4_6 {0,1}
@ATTRIBUTE 2_4_6_18 {0,1}
@ATTRIBUTE 2_4_6_8 {0,1}
@ATTRIBUTE 2_4_6_8_21 {0,1}
@ATTRIBUTE 2_4_6_8_22 {0,1}
@ATTRIBUTE 2_4_6_8_9 {0,1}
@ATTRIBUTE 2_4_6_8_9_19 {0,1}
@ATTRIBUTE 2_4_6_8_9_20 {0,1}
@ATTRIBUTE att1 numeric
@ATTRIBUTE att2 numeric
@ATTRIBUTE att3 numeric

@DATA
0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,1,0,230.47009681182018,232.52913350227942,231.40105344098015
1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,205.2984024926364,206.6722241894237,203.89075713957806
1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,206.36401698588898,209.62212903294602,205.79913017388654
1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,218.20808393200545,217.08291036384216,217.99907243043236
1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,204.3781695242561,205.28482789523375,206.06775141733556
0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,0,237.32964332663892,238.8047813943951,236.60531295301664
0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,245.05727587813942,244.39656283243104,244.69765478858764
1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,204.510372462652,204.3756419432171,203.44478315818475
0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,239.5853744756292,241.7252875411257,242.1205713609856
1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200.07851179067626,200.71573427341514,201.83570810537242
1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,206.16054682253628,208.3405550879994,208.7081616029513
1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,217.57817309085226,218.68988265625663,219.11794698848448
1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,206.82575326263753,206.04734923393787,204.89394488012286
0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,228.510712752454,227.32499806524538,229.37869152728913
1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,214.1443961886384,214.78448735771556,211.02323844746863
0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,1,0,231.0225659791214,231.43411887207174,229.59777318179772
0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,1,235.1068003357043,235.61406081950085,234.98118507726963
0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,225.30387905747472,225.05081538019877,224.30958981662764
1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,208.5788212115236,206.49202914535275,207.8113959824281
0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,244.59914251656113,244.54348509807417,244.3412860672301
1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,218.54124581853625,218.53296319379962,217.33961186725375
1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,204.17034159053225,204.17386978529314,206.18379494130014
0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,0,239.0071486660772,237.97264427637353,238.8844743672595
1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,209.93389276960994,209.35280389188551,211.75439039780542
1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,217.15837905939415,217.9790771322657,216.3947806789958
0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,226.92325969851638,228.08002188250893,228.57454391376655
1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,205.92103375468847,205.0813773618353,204.0965119925868
0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,0,238.52259780879965,238.80549798144602,238.4657175340832
0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,226.76465659815358,227.44648211500075,228.81503197094486
1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,210.66500642564677,212.3286308605487,211.09776479104195
0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,244.1655134768551,245.61246822063632,244.77316225532607
0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,0,237.49753826473005,237.86800266697134,237.23790202617843
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,221.3091863571067,222.00443396842198,221.75928150873824
1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,204.9705560964343,204.9020460563953,204.36685677655777
1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,199.45044798211026,199.5978556767598,199.51053557754278
0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,1,234.32618064897886,235.23604159642272,233.87178968692083
1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,205.98348704062718,204.0708149372443,208.0622423716542
0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,1,0,229.5756516346272,231.26645185576245,231.56505438197183
0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,0,239.30354137023107,236.99561827757935,238.79281861487348
1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,212.96954429843444,211.98197266342305,210.93943471388673
0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,247.07908434454134,244.51562979952794,245.7319613034761
0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,242.41629530770913,243.6892678495542,242.28626441226282
1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,210.39061294095342,210.53936943445186,210.44725260679039
0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,245.09473841487716,244.75403773050067,245.08076463491858
0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,0,238.07958339158668,238.87514551920552,239.57235944252088
1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,216.25941813740394,219.71839684738228,217.94517437661645
0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,0,239.23937485975503,237.74043423786907,237.0010742051902
1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200.1566438648758,200.47858990405618,200.38847706301
1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,209.61443653129297,206.9520091024429,206.7916194836435
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,222.2970583741478,221.81242302776528,221.63190545884194
0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,0,238.00920560693243,237.51323806598396,238.7888086762103
1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,206.0183549050835,207.87294356691564,208.39855954890467
0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,0,237.97236291341818,239.02177727298263,236.974758618381
1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,204.63047263127348,204.2283463599372,208.1161686505044
0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,0,237.88345208731135,239.5181494086062,237.10506708641992
0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,0,238.2387516059812,239.48211373428805,238.53467014957164
1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,209.2842137159061,206.46647990317132,209.6439398963036
0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,0,237.6416463052644,238.2800917381285,237.89636785226475
0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,1,0,230.142146557806,230.34833474891448,231.3714648869413
0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,1,0,231.14145423817388,229.27077065089455,231.74603059180296
1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,214.7580711403506,215.02807753451418,212.12371275364524
0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,0,236.68163529079357,236.80867460948025,239.62737514146016
0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,1,0,232.26363903504037,231.39218804272406,231.32481857379202
0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,224.4215306464406,225.31975532189026,225.86066656408178
0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,245.71690065660516,243.33184953396042,246.9912347230453
0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,0,236.73010586886912,236.3730131522675,238.3213399974872
1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,206.43149315927292,204.27545966412248,204.99823399443164
0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,245.47532307174558,245.796769227275,244.20735514204534
1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,211.37304059001764,212.48868177323166,209.82608910186582
0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,225.56367822889752,226.16017740181346,224.3197075211619
0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,0,239.3719425686536,236.9621854258361,237.07227318655964
0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,0,237.58958580261395,238.46751273063202,236.98092917953463
1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,210.23949128568904,210.7890446778622,211.39039737822554
1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,210.64390968692314,210.51347864530695,210.34682055661983
1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,214.35352733063235,212.61129194474748,215.32440299028764
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,221.61436377052382,221.18471899215052,219.92644518548636
1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,214.35614366437142,214.87646486926496,212.6581993738996
0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,243.66608429467993,245.6442137188631,242.71393294612488
1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,214.62302398952235,212.24422145006707,211.63141013859538
1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,217.76629111936032,219.24149924574593,219.89370061790362
0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,246.31376645118561,243.7524253001206,244.97637888642598
0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,1,0,230.60148728056433,231.97086382093795,229.6123955046267
1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,205.17397716955588,203.84736647190405,205.7347666830623
0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,0,239.03553903584017,237.91116940561216,237.36129018552322
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,222.44052186763926,224.1940252929314,222.62240402692467
0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,228.5871416692358,227.48923531822453,228.6980156960752
0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,0,238.02229034123462,239.20044923172375,239.1499077784971
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,222.24079816667052,222.54174071884898,220.40555209317597
1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,218.69602151639893,216.23497301309817,218.8494747317573
0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,244.373656785483,245.79549764523952,245.0369113365627
1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,207.36146921643532,207.74654915486,208.06977578042657
0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,0,237.61353525742052,237.0978986896556,237.63249098128222
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,223.72625462123023,221.72821686812435,221.90047269295582
0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,1,0,232.26060824591426,231.3879991137159,230.80526657814482
1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200.13445760747877,200.84731588299317,200.5945064522748
1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,206.80652942699027,210.31433220260675,207.6062373079936
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220.37626888536602,221.89821606772924,220.19020890170546
0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,240.19803950128298,241.9097554776694,241.13958030870054
0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,1,0,230.65412482124776,231.38425238402422,231.03734450346926
0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,0,236.78900724587052,240.57793932187002,238.58769111590755
1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,216.61479090969024,218.1019401782782,218.11515551053492
0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,0,238.12711281189303,237.04454347204288,238.45403351710445
0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,0,237.0775004931288,238.00872219081154,236.8364671561069
0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,227.9449217808697,229.6249166896618,227.98811768310438
1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,204.49403839026976,205.4139611064468,202.4069555530915
0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,223.32477068306068,225.78768759897775,224.62999909919625
0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,0,237.40026933392414,238.474859326483,238.3713904260627
0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,1,0,229.1616717282517,231.16983842082763,229.8042715177714
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,221.78280077925427,222.08285219949502,221.3569649796749
0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,243.94019239581505,244.67778625529314,244.48431951863947
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,221.10891152809876,222.17007584494255,221.0846763368452
1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,206.86259800428692,204.43536328025382,204.64313006218617
0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,0,238.1348456020166,239.03434453957232,237.51495987877533
1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,206.75837647491426,209.12013982794613,209.47820006122183
1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,205.74296112726108,205.43277806999643,204.57887024698732
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220.77901153489606,221.93984675988702,221.93674544999087
0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,245.7887455188191,244.65180154891038,244.33181823827442
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,222.1795927410618,222.04097146271835,220.7584116914413
1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,219.16045296235407,218.22570232257183,216.97382023113408
0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,240.75891872072992,243.1355222416393,240.45586186800242
1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,218.6508763563051,219.08970233292035,217.91065836436982
0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,245.14481378112805,245.1105114785233,246.18983056395652
1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,205.80285973777757,205.83586279604083,203.92916557210256
0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,1,236.21161419037577,235.19495083135476,237.494275650159
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,221.99448496973008,220.48840965988418,221.63892297534042
1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,218.2899958875384,220.10921820143972,219.0261855815746
0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,245.51081969756876,246.6070681649676,245.31004144400663
0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,1,235.91666571257502,235.98290401645787,235.6627541191229
0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,241.92787462484156,241.77183840683173,243.97978905655665
0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,0,236.52566171517574,237.8722182635428,238.54101062809698
0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,0,237.7428112697676,235.89140056014304,237.63984941334292
1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,199.58083709014682,198.36621189209475,198.83516751066242
0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,227.05316653910316,224.1582826631646,225.85626050125813
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,221.3102866171307,224.09307685796188,223.24858567209037
0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,1,0,230.75903821838696,230.77396760737744,229.4817122108044
0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,227.4614281224771,228.01564425395028,229.0632619546884
1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,214.14278465123823,214.01981642610664,213.9211271306404
0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,228.60589423409965,226.44605906051171,228.39216605809247
1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,217.0681602717416,217.88881598415608,218.08831959632343
0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,1,0,232.48270860077199,231.0498187973345,229.60197980614166
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,222.08289668121228,223.01915265600283,222.02629205519182
1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,205.58163671167722,205.72836712387632,204.2373331037933
0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,0,237.83621442146546,237.20063902713633,239.15615057823206
1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,213.42724787412232,212.59697328779438,209.69965740538228
0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,1,236.22228014743908,234.00772298571636,236.25402170824754
1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,205.4626394965833,205.0431272613345,203.02160195866338
0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,225.2440221601334,224.23456241198005,226.35867829126542
0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,244.84975059184436,246.0426800503543,244.77142588447518
0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,244.70389771744644,245.27864750081275,244.96880010294612
0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,1,0,232.9058184329218,231.1904950060878,229.518159563275
1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,217.75438389488428,217.244667075276,217.9732815535162
0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,0,236.99716688773935,236.64830150214092,238.87996832582255
0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,1,234.4069702063027,233.28692110611343,233.1777779051021
1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,217.3972973637383,217.31879541906466,217.92987984723288
1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,203.43198508588063,205.435819470686,204.99865376307892
0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,225.34113274757104,224.92624343965278,225.5385380491133
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,222.0238959557358,222.5308734287359,221.56976507540344
1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,217.21616422073765,217.5415471085728,218.00250203862274
0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,243.0885038083474,243.22046671162883,241.26278959467857
1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,199.45664220232084,198.36257456985953,199.30576289444704
0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,1,0,230.600451767466,232.01792951496896,231.89853163756877
0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,242.26168029083993,242.12447016456784,243.7545059317281
0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,1,0,230.56902061053006,232.12191184458774,229.23384003028184
1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,209.76116460641458,206.77431143643892,206.75520584434585
1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,219.90797065653635,217.8575872638717,217.69206964059467
1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,204.80331439704665,206.31710451435677,204.19240698261248
1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,216.90317598413975,218.35367597471495,218.0806963545182
1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,219.63860438164943,217.97143102907822,217.72789092846259
1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,218.36585716945305,217.9639929686918,217.91027159675784
0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,246.08114159454612,245.01388519057807,245.1589549182697
0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,242.46219536115643,241.28511275705327,244.92740781949703
1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,208.0109161130805,208.64121312983582,207.95799534646562
0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,1,0,232.09459199561167,231.94599815334792,232.02138375336654
1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,218.08545344002712,216.67568563405726,218.16939943073427
0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,226.0482372098884,225.96519602056966,226.2280067282111
0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,0,237.58864660527604,236.91805218699866,238.2578972404949
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220.88105379062569,220.6991675855794,222.1609049974648
0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,1,0,230.3427377463786,231.69792528831636,229.0109792040907
1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,213.09879407287377,214.8660998250306,213.38629337084575
0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,0,238.77231412117544,238.3886324295888,237.33824942759534
0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,1,236.7146505786139,236.33959713288363,234.75113826354027
1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,219.2432070214994,217.71832135322092,219.0304515278844
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220.51384516451333,221.0242304875427,222.5250580886595
1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220.34155517849507,216.07610794627166,218.2288480282353
0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,241.258164791868,243.73817883684885,240.64258815625337
1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,218.97928019620974,218.31973982254098,217.88060928787476
0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,1,0,231.12941519040854,232.60520652095138,233.6831985165863
0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,245.435393462974,245.08306485112027,246.12292455448144
0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,225.36559611131773,226.01689794997276,226.39546435880877
0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,1,0,231.8761701891143,230.34590979092283,231.65734425468602
0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,244.11074060527883,245.08810693655704,244.1680195596134
